case,workload,repetition,hnsw_seed,tail_seed,operation,index,ack,latency_us,lsn,visible_lsn,durable_lsn,durable_records,weak_records,cap,risk,snapshot_lsn,exact_recall,tail_evaluations
stable-group,random,20,100,9021,query,11,,49.958,,1048584,1048584,168,0,0,0,1048584,1,0
stable-group,random,20,100,9021,query,12,,35.167,,1048584,1048584,168,0,0,0,1048584,1,0
stable-group,random,20,100,9021,query,13,,27.542,,1048584,1048584,168,0,0,0,1048584,1,0
stable-group,random,20,100,9021,query,14,,24.833,,1048584,1048584,168,0,0,0,1048584,1,0
stable-group,random,20,100,9021,query,15,,15967.4,,1048588,1048588,172,0,0,0,1048588,1,0
stable-group,random,20,100,9021,query,16,,54.958,,1048588,1048588,172,0,0,0,1048588,1,0
stable-group,random,20,100,9021,query,17,,53.459,,1048588,1048588,172,0,0,0,1048588,1,0
stable-group,random,20,100,9021,query,18,,44.417,,1048588,1048588,172,0,0,0,1048588,1,0
stable-group,random,20,100,9021,query,19,,61.083,,1048588,1048588,176,0,0,0,1048588,1,0
stable-group,random,20,100,9021,query,20,,87.416,,1048592,1048592,176,0,0,0,1048592,1,0
stable-group,random,20,100,9021,query,21,,30.916,,1048592,1048592,176,0,0,0,1048592,1,0
stable-group,random,20,100,9021,query,22,,26.5,,1048592,1048592,176,0,0,0,1048592,1,0
stable-group,random,20,100,9021,query,23,,25.083,,1048592,1048592,176,0,0,0,1048592,1,0
stable-group,random,20,100,9021,query,24,,30.375,,1048592,1048592,176,0,0,0,1048592,1,0
stable-group,random,20,100,9021,query,25,,9011.21,,1048596,1048596,180,0,0,0,1048596,1,0
stable-group,random,20,100,9021,query,26,,49.167,,1048596,1048596,180,0,0,0,1048596,1,0
stable-group,random,20,100,9021,query,27,,39.75,,1048596,1048596,180,0,0,0,1048596,1,0
stable-group,random,20,100,9021,query,28,,43.792,,1048596,1048596,180,0,0,0,1048596,1,0
stable-group,random,20,100,9021,query,29,,41.417,,1048596,1048596,180,0,0,0,1048596,1,0
stable-group,random,20,100,9021,query,30,,15702.5,,1048600,1048600,184,0,0,0,1048600,1,0
stable-group,random,20,100,9021,query,31,,68.125,,1048600,1048600,184,0,0,0,1048600,1,0
stable-group,random,20,100,9021,fence,0,stable,1167.25,,,,,,,,,,
fixed-time,random,21,100,9022,write,0,weak,1448.12,1048577,1048577,160,160,1,1440,0.00621118,,,
fixed-time,random,21,100,9022,write,1,weak,3608.04,1048578,1048578,160,160,2,1440,0.0123457,,,
fixed-time,random,21,100,9022,write,2,weak,6290.88,1048579,1048579,160,160,3,1440,0.0184049,,,
fixed-time,random,21,100,9022,write,3,weak,7949.62,1048580,1048580,160,160,4,1440,0.0243902,,,
fixed-time,random,21,100,9022,write,4,weak,12289.2,1048581,1048581,1048580,164,1,1476,0.00606061,,,
fixed-time,random,21,100,9022,write,5,weak,11261.8,1048582,1048582,1048580,164,2,1476,0.0120482,,,
fixed-time,random,21,100,9022,write,6,weak,9625.5,1048583,1048583,1048580,164,3,1476,0.0179641,,,
fixed-time,random,21,100,9022,write,7,weak,13731.6,1048584,1048584,1048583,167,1,1503,0.00595238,,,
fixed-time,random,21,100,9022,write,8,weak,8974.17,1048585,1048585,1048583,167,2,1503,0.0118343,,,
fixed-time,random,21,100,9022,write,9,weak,8883.12,1048586,1048586,1048583,167,3,1503,0.0176471,,,
fixed-time,random,21,100,9022,write,10,weak,13539.8,1048587,1048587,1048586,170,1,1530,0.00584795,,,
fixed-time,random,21,100,9022,write,11,weak,9360.58,1048588,1048588,1048586,170,2,1530,0.0116279,,,
fixed-time,random,21,100,9022,write,12,weak,9981.21,1048589,1048589,1048586,170,3,1530,0.017341,,,
fixed-time,random,21,100,9022,write,13,weak,17330.6,1048590,1048590,1048589,173,1,1557,0.00574713,,,
fixed-time,random,21,100,9022,write,14,weak,14290.9,1048591,1048591,1048589,173,2,1557,0.0114286,,,
fixed-time,random,21,100,9022,write,15,weak,14225.8,1048592,1048592,1048589,173,3,1557,0.0170455,,,
fixed-time,random,21,100,9022,write,16,weak,23624.4,1048593,1048593,1048592,176,1,1584,0.00564972,,,
fixed-time,random,21,100,9022,write,17,weak,16312.5,1048594,1048594,1048592,176,2,1584,0.011236,,,
fixed-time,random,21,100,9022,write,18,weak,14778.2,1048595,1048595,1048592,176,3,1584,0.0167598,,,
fixed-time,random,21,100,9022,write,19,weak,19744.9,1048596,1048596,1048595,179,1,1611,0.00555556,,,
fixed-time,random,21,100,9022,write,20,weak,9978.29,1048597,1048597,1048595,179,2,1611,0.0110497,,,
fixed-time,random,21,100,9022,write,21,weak,10353.9,1048598,1048598,1048595,179,3,1611,0.0164835,,,
fixed-time,random,21,100,9022,write,22,weak,16711.9,1048599,1048599,1048598,182,1,1638,0.00546448,,,
fixed-time,random,21,100,9022,write,23,weak,11751.5,1048600,1048600,1048598,182,2,1638,0.0108696,,,
fixed-time,random,21,100,9022,write,24,weak,11877,1048601,1048601,1048598,182,3,1638,0.0162162,,,
fixed-time,random,21,100,9022,query,0,,138.541,,160,160,160,0,1440,0,160,1,0
fixed-time,random,21,100,9022,query,1,,46.75,,160,160,160,0,1440,0,160,1,0
fixed-time,random,21,100,9022,query,2,,38.667,,160,160,160,0,1440,0,160,1,0
fixed-time,random,21,100,9022,query,3,,32.125,,160,160,185,0,1665,0,160,1,0
fixed-time,random,21,100,9022,query,4,,77.875,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,5,,46.959,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,6,,58.458,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,7,,43.625,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,8,,35.917,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,9,,37.834,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,10,,35.375,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,11,,39.625,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,12,,26.792,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,13,,31.916,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,14,,30.75,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,15,,33.416,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,16,,28.625,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,17,,45.25,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,18,,36.459,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,19,,35.125,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,20,,36.542,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,21,,34.792,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,22,,42.959,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,23,,36.041,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,24,,40.25,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,25,,34.75,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,26,,34.583,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,27,,32.917,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,28,,32.542,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,29,,34.917,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,30,,51.167,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,query,31,,34.084,,1048601,1048601,185,0,1665,0,1048601,1,0
fixed-time,random,21,100,9022,fence,0,stable,1175.08,,,,,,,,,,
exchange-hot,hot,21,100,45022,write,0,weak,1579.54,1048577,1048577,160,160,1,8,0.00621118,,,
exchange-hot,hot,21,100,45022,write,1,weak,3290.33,1048578,1048578,160,160,2,8,0.0123457,,,
exchange-hot,hot,21,100,45022,write,2,weak,4769.21,1048579,1048579,160,160,3,8,0.0184049,,,
exchange-hot,hot,21,100,45022,write,3,weak,6066.46,1048580,1048580,160,160,4,8,0.0243902,,,
exchange-hot,hot,21,100,45022,write,4,weak,7268.04,1048581,1048581,160,160,5,8,0.030303,,,
exchange-hot,hot,21,100,45022,write,5,weak,7462.96,1048582,1048582,160,160,6,8,0.0361446,,,
exchange-hot,hot,21,100,45022,write,6,weak,7514.62,1048583,1048583,160,160,7,8,0.0419162,,,
exchange-hot,hot,21,100,45022,write,7,weak,7489.75,1048584,1048584,160,160,8,8,0.047619,,,
exchange-hot,hot,21,100,45022,write,8,weak,12506.2,1048585,1048585,1048584,168,1,8,0.00591716,,,
exchange-hot,hot,21,100,45022,write,9,weak,11720.5,1048586,1048586,1048584,168,2,8,0.0117647,,,
exchange-hot,hot,21,100,45022,write,10,weak,11442.4,1048587,1048587,1048584,168,3,8,0.0175439,,,
exchange-hot,hot,21,100,45022,write,11,weak,11291.6,1048588,1048588,1048584,168,4,8,0.0232558,,,
exchange-hot,hot,21,100,45022,write,12,weak,5651.42,1048589,1048589,1048584,168,5,8,0.0289017,,,
exchange-hot,hot,21,100,45022,write,13,weak,9354.46,1048590,1048590,1048584,168,6,8,0.0344828,,,
exchange-hot,hot,21,100,45022,write,14,weak,9707.62,1048591,1048591,1048584,168,7,8,0.04,,,
exchange-hot,hot,21,100,45022,write,15,weak,10124.9,1048592,1048592,1048584,168,8,8,0.0454545,,,
exchange-hot,hot,21,100,45022,write,16,weak,17732.2,1048593,1048593,1048592,176,1,9,0.00564972,,,
exchange-hot,hot,21,100,45022,write,17,weak,14536.2,1048594,1048594,1048592,176,2,9,0.011236,,,
exchange-hot,hot,21,100,45022,write,18,weak,14379.6,1048595,1048595,1048592,176,3,9,0.0167598,,,
exchange-hot,hot,21,100,45022,write,19,weak,14046,1048596,1048596,1048592,176,4,9,0.0222222,,,
exchange-hot,hot,21,100,45022,write,20,weak,6458.58,1048597,1048597,1048592,176,5,9,0.0276243,,,
exchange-hot,hot,21,100,45022,write,21,weak,6341.75,1048598,1048598,1048592,176,6,9,0.032967,,,
exchange-hot,hot,21,100,45022,write,22,weak,6015.17,1048599,1048599,1048592,176,7,9,0.0382514,,,
exchange-hot,hot,21,100,45022,write,23,weak,5789.29,1048600,1048600,1048592,176,8,9,0.0434783,,,
exchange-hot,hot,21,100,45022,write,24,weak,5852.92,1048601,1048601,1048592,176,9,9,0.0486486,,,
exchange-hot,hot,21,100,45022,query,0,,64.625,,160,160,160,0,8,0,160,1,0
exchange-hot,hot,21,100,45022,query,1,,29.834,,160,160,160,0,8,0,160,1,0
exchange-hot,hot,21,100,45022,query,2,,28.916,,160,160,160,0,8,0,160,1,0
exchange-hot,hot,21,100,45022,query,3,,26.833,,160,160,160,0,8,0,160,1,0
exchange-hot,hot,21,100,45022,query,4,,38.5,,160,160,160,4,8,0.0243902,160,1,0
exchange-hot,hot,21,100,45022,query,5,,126.584,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot,hot,21,100,45022,query,6,,46.25,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot,hot,21,100,45022,query,7,,31.292,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot,hot,21,100,45022,query,8,,43.125,,1048580,160,160,8,8,0.047619,1048580,1,4
exchange-hot,hot,21,100,45022,query,9,,80.625,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-hot,hot,21,100,45022,query,10,,63.666,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-hot,hot,21,100,45022,query,11,,32.208,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-hot,hot,21,100,45022,query,12,,36.666,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-hot,hot,21,100,45022,query,13,,10418.3,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-hot,hot,21,100,45022,query,14,,52.375,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-hot,hot,21,100,45022,query,15,,36.75,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-hot,hot,21,100,45022,query,16,,38.5,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-hot,hot,21,100,45022,query,17,,30.75,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-hot,hot,21,100,45022,query,18,,9273.79,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-hot,hot,21,100,45022,query,19,,46.959,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-hot,hot,21,100,45022,query,20,,54.458,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-hot,hot,21,100,45022,query,21,,41.208,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-hot,hot,21,100,45022,query,22,,13282,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,21,100,45022,query,23,,44.583,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,21,100,45022,query,24,,43,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,21,100,45022,query,25,,34.125,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,21,100,45022,query,26,,36.5,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,21,100,45022,query,27,,4871.67,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,21,100,45022,query,28,,34.708,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,21,100,45022,query,29,,22.333,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,21,100,45022,query,30,,24.75,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,21,100,45022,query,31,,21.5,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,21,100,45022,fence,0,stable,6761.96,,,,,,,,,,
stable-group,random,21,100,9022,write,0,stable,11635.3,1048577,1048580,1048580,164,0,0,0.1,,,
stable-group,random,21,100,9022,write,1,stable,11636.4,1048579,1048580,1048580,164,0,0,0.3,,,
stable-group,random,21,100,9022,write,2,stable,11630,1048578,1048580,1048580,164,0,0,0.2,,,
stable-group,random,21,100,9022,write,3,stable,11633.5,1048580,1048580,1048580,164,0,0,0.4,,,
stable-group,random,21,100,9022,write,4,stable,10799,1048581,1048584,1048584,168,0,0,0.1,,,
stable-group,random,21,100,9022,write,5,stable,10773.5,1048582,1048584,1048584,168,0,0,0.2,,,
stable-group,random,21,100,9022,write,6,stable,10779.6,1048583,1048584,1048584,168,0,0,0.3,,,
stable-group,random,21,100,9022,write,7,stable,10760.4,1048584,1048584,1048584,168,0,0,0.4,,,
stable-group,random,21,100,9022,write,8,stable,10906.6,1048585,1048588,1048588,172,0,0,0.1,,,
stable-group,random,21,100,9022,write,9,stable,10886.8,1048586,1048588,1048588,172,0,0,0.2,,,
stable-group,random,21,100,9022,write,10,stable,10894.4,1048587,1048588,1048588,172,0,0,0.3,,,
stable-group,random,21,100,9022,write,11,stable,10845.8,1048588,1048588,1048588,172,0,0,0.4,,,
stable-group,random,21,100,9022,write,12,stable,9843.58,1048589,1048592,1048592,176,0,0,0.1,,,
stable-group,random,21,100,9022,write,13,stable,9823.67,1048590,1048592,1048592,176,0,0,0.2,,,
stable-group,random,21,100,9022,write,14,stable,9793.04,1048591,1048592,1048592,176,0,0,0.3,,,
stable-group,random,21,100,9022,write,15,stable,9775.75,1048592,1048592,1048592,176,0,0,0.4,,,
stable-group,random,21,100,9022,write,16,stable,9881.71,1048593,1048596,1048596,180,0,0,0.1,,,
stable-group,random,21,100,9022,write,17,stable,9863.58,1048594,1048596,1048596,180,0,0,0.2,,,
stable-group,random,21,100,9022,write,18,stable,9847.21,1048595,1048596,1048596,180,0,0,0.3,,,
stable-group,random,21,100,9022,write,19,stable,9822,1048596,1048596,1048596,180,0,0,0.4,,,
stable-group,random,21,100,9022,write,20,stable,10791.7,1048597,1048600,1048600,184,0,0,0.1,,,
stable-group,random,21,100,9022,write,21,stable,10772.2,1048598,1048600,1048600,184,0,0,0.2,,,
stable-group,random,21,100,9022,write,22,stable,10741.7,1048599,1048600,1048600,184,0,0,0.3,,,
stable-group,random,21,100,9022,write,23,stable,10730,1048600,1048600,1048600,184,0,0,0.4,,,
stable-group,random,21,100,9022,write,24,stable,13828.4,1048601,1048601,1048601,185,0,0,0.1,,,
stable-group,random,21,100,9022,query,0,,25.166,,160,160,160,0,0,0,160,1,0
stable-group,random,21,100,9022,query,1,,11.708,,160,160,160,0,0,0,160,1,0
stable-group,random,21,100,9022,query,2,,68.5,,160,160,160,0,0,0,160,1,0
stable-group,random,21,100,9022,query,3,,22.666,,160,160,160,0,0,0,160,1,0
stable-group,random,21,100,9022,query,4,,19.25,,160,160,160,0,0,0,160,1,0
stable-group,random,21,100,9022,query,5,,17.834,,160,160,160,0,0,0,160,1,0
stable-group,random,21,100,9022,query,6,,10397.2,,1048580,1048580,164,0,0,0,1048580,1,0
stable-group,random,21,100,9022,query,7,,32.75,,1048580,1048580,164,0,0,0,1048580,1,0
stable-group,random,21,100,9022,query,8,,20.042,,1048580,1048580,164,0,0,0,1048580,1,0
stable-group,random,21,100,9022,query,9,,28.875,,1048580,1048580,164,0,0,0,1048580,1,0
stable-group,random,21,100,9022,query,10,,25.292,,1048580,1048580,164,0,0,0,1048580,1,0
stable-group,random,21,100,9022,query,11,,33.083,,1048580,1048580,164,0,0,0,1048580,1,0
stable-group,random,21,100,9022,query,12,,9692.79,,1048584,1048584,168,0,0,0,1048584,1,0
stable-group,random,21,100,9022,query,13,,30.375,,1048584,1048584,168,0,0,0,1048584,1,0
stable-group,random,21,100,9022,query,14,,32.208,,1048584,1048584,168,0,0,0,1048584,1,0
stable-group,random,21,100,9022,query,15,,21.041,,1048584,1048584,168,0,0,0,1048584,1,0
stable-group,random,21,100,9022,query,16,,19.916,,1048584,1048584,168,0,0,0,1048584,1,0
stable-group,random,21,100,9022,query,17,,20.625,,1048584,1048584,168,0,0,0,1048584,1,0
stable-group,random,21,100,9022,query,18,,9844.62,,1048588,1048588,172,0,0,0,1048588,1,0
stable-group,random,21,100,9022,query,19,,34,,1048588,1048588,172,0,0,0,1048588,1,0
stable-group,random,21,100,9022,query,20,,27.75,,1048588,1048588,172,0,0,0,1048588,1,0
stable-group,random,21,100,9022,query,21,,22.5,,1048588,1048588,172,0,0,0,1048588,1,0
stable-group,random,21,100,9022,query,22,,22.875,,1048588,1048588,172,0,0,0,1048588,1,0
stable-group,random,21,100,9022,query,23,,21.125,,1048588,1048588,172,0,0,0,1048588,1,0
stable-group,random,21,100,9022,query,24,,8757.67,,1048592,1048592,176,0,0,0,1048592,1,0
stable-group,random,21,100,9022,query,25,,29.208,,1048592,1048592,176,0,0,0,1048592,1,0
stable-group,random,21,100,9022,query,26,,24.042,,1048592,1048592,176,0,0,0,1048592,1,0
stable-group,random,21,100,9022,query,27,,27.958,,1048592,1048592,176,0,0,0,1048592,1,0
stable-group,random,21,100,9022,query,28,,24.333,,1048592,1048592,176,0,0,0,1048592,1,0
stable-group,random,21,100,9022,query,29,,31.25,,1048592,1048592,180,0,0,0,1048592,1,0
stable-group,random,21,100,9022,query,30,,80,,1048596,1048596,180,0,0,0,1048596,1,0
stable-group,random,21,100,9022,query,31,,40.292,,1048596,1048596,180,0,0,0,1048596,1,0
stable-group,random,21,100,9022,fence,0,stable,1034.71,,,,,,,,,,
exchange-hot-guard,hot,21,100,45022,write,0,weak,1366.04,1048577,1048577,160,160,1,8,0.00621118,,,
exchange-hot-guard,hot,21,100,45022,write,1,weak,5219.79,1048580,1048580,160,160,4,8,0.0243902,,,
exchange-hot-guard,hot,21,100,45022,write,2,weak,2969.08,1048578,1048578,160,160,2,8,0.0123457,,,
exchange-hot-guard,hot,21,100,45022,write,3,weak,4099.29,1048579,1048579,160,160,3,8,0.0184049,,,
exchange-hot-guard,hot,21,100,45022,write,4,stable,46552.7,1048581,1048584,1048584,168,0,8,0.00606061,,,
exchange-hot-guard,hot,21,100,45022,write,5,stable,44901.8,1048582,1048584,1048584,168,0,8,0.0060241,,,
exchange-hot-guard,hot,21,100,45022,write,6,stable,43742.6,1048583,1048584,1048584,168,0,8,0.00598802,,,
exchange-hot-guard,hot,21,100,45022,write,7,stable,42694.1,1048584,1048584,1048584,168,0,8,0.00595238,,,
exchange-hot-guard,hot,21,100,45022,write,8,stable,45849.4,1048585,1048588,1048588,172,0,8,0.00591716,,,
exchange-hot-guard,hot,21,100,45022,write,9,stable,45852.3,1048586,1048588,1048588,172,0,8,0.00588235,,,
exchange-hot-guard,hot,21,100,45022,write,10,stable,45839.3,1048587,1048588,1048588,172,0,8,0.00584795,,,
exchange-hot-guard,hot,21,100,45022,write,11,stable,45830.9,1048588,1048588,1048588,172,0,9,0.00581395,,,
exchange-hot-guard,hot,21,100,45022,write,12,stable,48756.6,1048589,1048592,1048592,176,0,9,0.00578035,,,
exchange-hot-guard,hot,21,100,45022,write,13,stable,48754.8,1048590,1048592,1048592,176,0,9,0.00574713,,,
exchange-hot-guard,hot,21,100,45022,write,14,stable,48728.1,1048591,1048592,1048592,176,0,9,0.00571429,,,
exchange-hot-guard,hot,21,100,45022,write,15,stable,48689.3,1048592,1048592,1048592,176,0,9,0.00568182,,,
exchange-hot-guard,hot,21,100,45022,write,16,stable,55872.2,1048593,1048596,1048596,180,0,9,0.00564972,,,
exchange-hot-guard,hot,21,100,45022,write,17,stable,55851,1048594,1048596,1048596,180,0,9,0.00561798,,,
exchange-hot-guard,hot,21,100,45022,write,18,stable,55839.2,1048595,1048596,1048596,180,0,9,0.00558659,,,
exchange-hot-guard,hot,21,100,45022,write,19,stable,55800.7,1048596,1048596,1048596,180,0,9,0.00555556,,,
exchange-hot-guard,hot,21,100,45022,write,20,stable,50749.6,1048597,1048600,1048600,184,0,9,0.00552486,,,
exchange-hot-guard,hot,21,100,45022,write,21,stable,50735.7,1048598,1048600,1048600,184,0,9,0.00549451,,,
exchange-hot-guard,hot,21,100,45022,write,22,stable,50700.6,1048599,1048600,1048600,184,0,9,0.00546448,,,
exchange-hot-guard,hot,21,100,45022,write,23,stable,50684.2,1048600,1048600,1048600,184,0,9,0.00543478,,,
exchange-hot-guard,hot,21,100,45022,write,24,stable,8891.25,1048601,1048601,1048601,185,0,9,0.00540541,,,
exchange-hot-guard,hot,21,100,45022,query,0,,61.541,,160,160,160,0,8,0,160,1,0
exchange-hot-guard,hot,21,100,45022,query,1,,28.583,,160,160,160,0,8,0,160,1,0
exchange-hot-guard,hot,21,100,45022,query,2,,38.166,,160,160,160,0,8,0,160,1,0
exchange-hot-guard,hot,21,100,45022,query,3,,22.583,,160,160,160,0,8,0,160,1,0
exchange-hot-guard,hot,21,100,45022,query,4,,24.084,,160,160,160,0,8,0,160,1,0
exchange-hot-guard,hot,21,100,45022,query,5,,22.375,,160,160,160,4,8,0.0243902,160,1,0
exchange-hot-guard,hot,21,100,45022,query,6,,40.833,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot-guard,hot,21,100,45022,query,7,,20.041,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot-guard,hot,21,100,45022,query,8,,22.625,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot-guard,hot,21,100,45022,query,9,,17.125,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot-guard,hot,21,100,45022,query,10,,41920,,1048584,1048584,168,0,8,0,1048584,1,0
exchange-hot-guard,hot,21,100,45022,query,11,,39.041,,1048584,1048584,168,0,8,0,1048584,1,0
exchange-hot-guard,hot,21,100,45022,query,12,,37.792,,1048584,1048584,168,0,8,0,1048584,1,0
exchange-hot-guard,hot,21,100,45022,query,13,,29.375,,1048584,1048584,168,0,8,0,1048584,1,0
exchange-hot-guard,hot,21,100,45022,query,14,,31.625,,1048584,1048584,168,0,8,0,1048584,1,0
exchange-hot-guard,hot,21,100,45022,query,15,,28,,1048584,1048584,168,0,8,0,1048584,1,0
exchange-hot-guard,hot,21,100,45022,query,16,,44853,,1048588,1048588,172,0,9,0,1048588,1,0
exchange-hot-guard,hot,21,100,45022,query,17,,76.083,,1048588,1048588,172,0,9,0,1048588,1,0
exchange-hot-guard,hot,21,100,45022,query,18,,79.875,,1048588,1048588,172,0,9,0,1048588,1,0
exchange-hot-guard,hot,21,100,45022,query,19,,49,,1048588,1048588,172,0,9,0,1048588,1,0
exchange-hot-guard,hot,21,100,45022,query,20,,47657.3,,1048592,1048592,176,0,9,0,1048592,1,0
exchange-hot-guard,hot,21,100,45022,query,21,,84.417,,1048592,1048592,176,0,9,0,1048592,1,0
exchange-hot-guard,hot,21,100,45022,query,22,,62,,1048592,1048592,176,0,9,0,1048592,1,0
exchange-hot-guard,hot,21,100,45022,query,23,,52.041,,1048592,1048592,176,0,9,0,1048592,1,0
exchange-hot-guard,hot,21,100,45022,query,24,,50.25,,1048592,1048592,176,0,9,0,1048592,1,0
exchange-hot-guard,hot,21,100,45022,query,25,,54855.5,,1048596,1048596,180,0,9,0,1048596,1,0
exchange-hot-guard,hot,21,100,45022,query,26,,48.25,,1048596,1048596,180,0,9,0,1048596,1,0
exchange-hot-guard,hot,21,100,45022,query,27,,32.709,,1048596,1048596,180,0,9,0,1048596,1,0
exchange-hot-guard,hot,21,100,45022,query,28,,40.833,,1048596,1048596,180,0,9,0,1048596,1,0
exchange-hot-guard,hot,21,100,45022,query,29,,31.042,,1048596,1048596,180,0,9,0,1048596,1,0
exchange-hot-guard,hot,21,100,45022,query,30,,30.667,,1048596,1048596,180,0,9,0,1048596,1,0
exchange-hot-guard,hot,21,100,45022,query,31,,49532.5,,1048600,1048600,184,0,9,0,1048600,1,0
exchange-hot-guard,hot,21,100,45022,fence,0,stable,1157.33,,,,,,,,,,
exchange-random,random,21,100,9022,write,0,weak,3682.83,1048578,1048578,160,160,2,8,0.0123457,,,
exchange-random,random,21,100,9022,write,1,weak,1714.38,1048577,1048577,160,160,1,8,0.00621118,,,
exchange-random,random,21,100,9022,write,2,weak,4992.88,1048579,1048579,160,160,3,8,0.0184049,,,
exchange-random,random,21,100,9022,write,3,weak,6230.71,1048580,1048580,160,160,4,8,0.0243902,,,
exchange-random,random,21,100,9022,write,4,weak,6482.67,1048581,1048581,160,160,5,8,0.030303,,,
exchange-random,random,21,100,9022,write,5,weak,5885.46,1048582,1048582,160,160,6,8,0.0361446,,,
exchange-random,random,21,100,9022,write,6,weak,5691.79,1048583,1048583,160,160,7,8,0.0419162,,,
exchange-random,random,21,100,9022,write,7,weak,5502.12,1048584,1048584,160,160,8,8,0.047619,,,
exchange-random,random,21,100,9022,write,8,weak,9422.5,1048585,1048585,1048584,168,1,8,0.00591716,,,
exchange-random,random,21,100,9022,write,9,weak,9415.67,1048586,1048586,1048584,168,2,8,0.0117647,,,
exchange-random,random,21,100,9022,write,10,weak,9466,1048587,1048587,1048584,168,3,8,0.0175439,,,
exchange-random,random,21,100,9022,write,11,weak,9508.04,1048588,1048588,1048584,168,4,8,0.0232558,,,
exchange-random,random,21,100,9022,write,12,weak,5674.42,1048589,1048589,1048584,168,5,8,0.0289017,,,
exchange-random,random,21,100,9022,write,13,weak,5681.54,1048590,1048590,1048584,168,6,8,0.0344828,,,
