case,workload,repetition,query,M,L,delta_positive,amplification,pre_recall,post_recall,answer_churn,durable_overlap,lost_ids_subset_weak,durable_fingerprint_equal
fixed-count,random,16,0,0,0,0,0,1,1,0,1,1,1
fixed-count,random,16,1,0,0,0,0,1,1,0,1,1,1
fixed-count,random,16,2,0,0,0,0,1,1,0,1,1,1
fixed-count,random,16,3,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
fixed-count,random,16,4,0,0,0,0,1,1,0,1,1,1
fixed-count,random,16,5,0,0,0,0,1,1,0,1,1,1
fixed-count,random,16,6,0,0,0,0,1,1,0,1,1,1
fixed-count,random,16,7,0,0,0,0,1,1,0,1,1,1
fixed-count,random,16,8,0,0,0,0,1,1,0,1,1,1
fixed-count,random,16,9,0,0,0,0,1,1,0,1,1,1
fixed-count,random,16,10,0,0,0,0,1,1,0,1,1,1
fixed-count,random,16,11,0,0,0,0,1,1,0,1,1,1
fixed-time,random,16,0,0,0,0,0,1,1,0,1,1,1
fixed-time,random,16,1,0,0,0,0,1,1,0,1,1,1
fixed-time,random,16,2,0,0,0,0,1,1,0,1,1,1
fixed-time,random,16,3,0,0,0,0,1,1,0,1,1,1
fixed-time,random,16,4,0,0,0,0,1,1,0,1,1,1
fixed-time,random,16,5,0,0,0,0,1,1,0,1,1,1
fixed-time,random,16,6,0,0,0,0,1,1,0,1,1,1
fixed-time,random,16,7,0,0,0,0,1,1,0,1,1,1
fixed-time,random,16,8,0,0,0,0,1,1,0,1,1,1
fixed-time,random,16,9,0,0,0,0,1,1,0,1,1,1
fixed-time,random,16,10,0,0,0,0,1,1,0,1,1,1
fixed-time,random,16,11,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,16,0,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,16,1,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,16,2,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,16,3,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,16,4,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,16,5,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,16,6,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,16,7,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,16,8,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,16,9,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,16,10,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,16,11,0,0,0,0,1,1,0,1,1,1
strict-random,random,16,0,0,0,0,0,1,1,0,1,1,1
strict-random,random,16,1,0,0,0,0,1,1,0,1,1,1
strict-random,random,16,2,0,0,0,0,1,1,0,1,1,1
strict-random,random,16,3,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-random,random,16,4,0,0,0,0,1,1,0,1,1,1
strict-random,random,16,5,0,0,0,0,1,1,0,1,1,1
strict-random,random,16,6,0,0,0,0,1,1,0,1,1,1
strict-random,random,16,7,0,0,0,0,1,1,0,1,1,1
strict-random,random,16,8,0,0,0,0,1,1,0,1,1,1
strict-random,random,16,9,0,0,0,0,1,1,0,1,1,1
strict-random,random,16,10,0,0,0,0,1,1,0,1,1,1
strict-random,random,16,11,0,0,0,0,1,1,0,1,1,1
stable-group,random,16,0,0,0,0,0,1,1,0,1,1,1
stable-group,random,16,1,0,0,0,0,1,1,0,1,1,1
stable-group,random,16,2,0,0,0,0,1,1,0,1,1,1
stable-group,random,16,3,0,0,0,0,1,1,0,1,1,1
stable-group,random,16,4,0,0,0,0,1,1,0,1,1,1
stable-group,random,16,5,0,0,0,0,1,1,0,1,1,1
stable-group,random,16,6,0,0,0,0,1,1,0,1,1,1
stable-group,random,16,7,0,0,0,0,1,1,0,1,1,1
stable-group,random,16,8,0,0,0,0,1,1,0,1,1,1
stable-group,random,16,9,0,0,0,0,1,1,0,1,1,1
stable-group,random,16,10,0,0,0,0,1,1,0,1,1,1
stable-group,random,16,11,0,0,0,0,1,1,0,1,1,1
exchange-hot,hot,17,0,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,17,1,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,17,2,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,17,3,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,17,4,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,17,5,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,17,6,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,17,7,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,17,8,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,17,9,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,17,10,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,17,11,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
fixed-count,random,17,0,0,0,0,0,1,1,0,1,1,1
fixed-count,random,17,1,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
fixed-count,random,17,2,0,0,0,0,1,1,0,1,1,1
fixed-count,random,17,3,0,0,0,0,1,1,0,1,1,1
fixed-count,random,17,4,0,0,0,0,1,1,0,1,1,1
fixed-count,random,17,5,0,0,0,0,1,1,0,1,1,1
fixed-count,random,17,6,0,0,0,0,1,1,0,1,1,1
fixed-count,random,17,7,0,0,0,0,1,1,0,1,1,1
fixed-count,random,17,8,0,0,0,0,1,1,0,1,1,1
fixed-count,random,17,9,0,0,0,0,1,1,0,1,1,1
fixed-count,random,17,10,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
fixed-count,random,17,11,0,0,0,0,1,1,0,1,1,1
fixed-time,random,17,0,0,0,0,0,1,1,0,1,1,1
fixed-time,random,17,1,0,0,0,0,1,1,0,1,1,1
fixed-time,random,17,2,0,0,0,0,1,1,0,1,1,1
fixed-time,random,17,3,0,0,0,0,1,1,0,1,1,1
fixed-time,random,17,4,0,0,0,0,1,1,0,1,1,1
fixed-time,random,17,5,0,0,0,0,1,1,0,1,1,1
fixed-time,random,17,6,0,0,0,0,1,1,0,1,1,1
fixed-time,random,17,7,0,0,0,0,1,1,0,1,1,1
fixed-time,random,17,8,0,0,0,0,1,1,0,1,1,1
fixed-time,random,17,9,0,0,0,0,1,1,0,1,1,1
fixed-time,random,17,10,0,0,0,0,1,1,0,1,1,1
fixed-time,random,17,11,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,17,0,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,17,1,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,17,2,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,17,3,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,17,4,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,17,5,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,17,6,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,17,7,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,17,8,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,17,9,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,17,10,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,17,11,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,17,0,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,17,1,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,17,2,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,17,3,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,17,4,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,17,5,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,17,6,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,17,7,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,17,8,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,17,9,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,17,10,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,17,11,0,0,0,0,1,1,0,1,1,1
stable-group,random,17,0,0,0,0,0,1,1,0,1,1,1
stable-group,random,17,1,0,0,0,0,1,1,0,1,1,1
stable-group,random,17,2,0,0,0,0,1,1,0,1,1,1
stable-group,random,17,3,0,0,0,0,1,1,0,1,1,1
stable-group,random,17,4,0,0,0,0,1,1,0,1,1,1
stable-group,random,17,5,0,0,0,0,1,1,0,1,1,1
stable-group,random,17,6,0,0,0,0,1,1,0,1,1,1
stable-group,random,17,7,0,0,0,0,1,1,0,1,1,1
stable-group,random,17,8,0,0,0,0,1,1,0,1,1,1
stable-group,random,17,9,0,0,0,0,1,1,0,1,1,1
stable-group,random,17,10,0,0,0,0,1,1,0,1,1,1
stable-group,random,17,11,0,0,0,0,1,1,0,1,1,1
strict-random,random,17,0,0,0,0,0,1,1,0,1,1,1
strict-random,random,17,1,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-random,random,17,2,0,0,0,0,1,1,0,1,1,1
strict-random,random,17,3,0,0,0,0,1,1,0,1,1,1
strict-random,random,17,4,0,0,0,0,1,1,0,1,1,1
strict-random,random,17,5,0,0,0,0,1,1,0,1,1,1
strict-random,random,17,6,0,0,0,0,1,1,0,1,1,1
strict-random,random,17,7,0,0,0,0,1,1,0,1,1,1
strict-random,random,17,8,0,0,0,0,1,1,0,1,1,1
strict-random,random,17,9,0,0,0,0,1,1,0,1,1,1
strict-random,random,17,10,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-random,random,17,11,0,0,0,0,1,1,0,1,1,1
exchange-random,random,17,0,0,0,0,0,1,1,0,1,1,1
exchange-random,random,17,1,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,17,2,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,17,3,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,17,4,0,0,0,0,1,1,0,1,1,1
exchange-random,random,17,5,0,0,0,0,1,1,0,1,1,1
exchange-random,random,17,6,0,0,0,0,1,1,0,1,1,1
exchange-random,random,17,7,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,17,8,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,17,9,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,17,10,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,17,11,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
stable-group,random,18,0,0,0,0,0,1,1,0,1,1,1
stable-group,random,18,1,0,0,0,0,1,1,0,1,1,1
stable-group,random,18,2,0,0,0,0,1,1,0,1,1,1
stable-group,random,18,3,0,0,0,0,1,1,0,1,1,1
stable-group,random,18,4,0,0,0,0,1,1,0,1,1,1
stable-group,random,18,5,0,0,0,0,1,1,0,1,1,1
stable-group,random,18,6,0,0,0,0,1,1,0,1,1,1
stable-group,random,18,7,0,0,0,0,1,1,0,1,1,1
stable-group,random,18,8,0,0,0,0,1,1,0,1,1,1
stable-group,random,18,9,0,0,0,0,1,1,0,1,1,1
stable-group,random,18,10,0,0,0,0,1,1,0,1,1,1
stable-group,random,18,11,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,18,0,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,18,1,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,18,2,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,18,3,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,18,4,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,18,5,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,18,6,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,18,7,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,18,8,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,18,9,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,18,10,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,18,11,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,18,0,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,18,1,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,18,2,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,18,3,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,18,4,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,18,5,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,18,6,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,18,7,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,18,8,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,18,9,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,18,10,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,18,11,0,0,0,0,1,1,0,1,1,1
exchange-hot,hot,18,0,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,18,1,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,18,2,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,18,3,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,18,4,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,18,5,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,18,6,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,18,7,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,18,8,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,18,9,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,18,10,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,18,11,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,18,0,0,0,0,0,1,1,0,1,1,1
exchange-random,random,18,1,0,0,0,0,1,1,0,1,1,1
exchange-random,random,18,2,0,0,0,0,1,1,0,1,1,1
exchange-random,random,18,3,0,0,0,0,1,1,0,1,1,1
exchange-random,random,18,4,0,0,0,0,1,1,0,1,1,1
exchange-random,random,18,5,0,0,0,0,1,1,0,1,1,1
exchange-random,random,18,6,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,18,7,0,0,0,0,1,1,0,1,1,1
exchange-random,random,18,8,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,18,9,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,18,10,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,18,11,0,0,0,0,1,1,0,1,1,1
fixed-time,random,18,0,0,0,0,0,1,1,0,1,1,1
fixed-time,random,18,1,0,0,0,0,1,1,0,1,1,1
fixed-time,random,18,2,0,0,0,0,1,1,0,1,1,1
fixed-time,random,18,3,0,0,0,0,1,1,0,1,1,1
fixed-time,random,18,4,0,0,0,0,1,1,0,1,1,1
fixed-time,random,18,5,0,0,0,0,1,1,0,1,1,1
fixed-time,random,18,6,0,0,0,0,1,1,0,1,1,1
fixed-time,random,18,7,0,0,0,0,1,1,0,1,1,1
fixed-time,random,18,8,0,0,0,0,1,1,0,1,1,1
fixed-time,random,18,9,0,0,0,0,1,1,0,1,1,1
fixed-time,random,18,10,0,0,0,0,1,1,0,1,1,1
fixed-time,random,18,11,0,0,0,0,1,1,0,1,1,1
fixed-count,random,18,0,0,0,0,0,1,1,0,1,1,1
fixed-count,random,18,1,0,0,0,0,1,1,0,1,1,1
fixed-count,random,18,2,0,0,0,0,1,1,0,1,1,1
fixed-count,random,18,3,0,0,0,0,1,1,0,1,1,1
fixed-count,random,18,4,0,0,0,0,1,1,0,1,1,1
fixed-count,random,18,5,0,0,0,0,1,1,0,1,1,1
fixed-count,random,18,6,0,0,0,0,1,1,0,1,1,1
fixed-count,random,18,7,0,0,0,0,1,1,0,1,1,1
fixed-count,random,18,8,0,0,0,0,1,1,0,1,1,1
fixed-count,random,18,9,0,0,0,0,1,1,0,1,1,1
fixed-count,random,18,10,0,0,0,0,1,1,0,1,1,1
fixed-count,random,18,11,0,0,0,0,1,1,0,1,1,1
strict-random,random,18,0,0,0,0,0,1,1,0,1,1,1
strict-random,random,18,1,0,0,0,0,1,1,0,1,1,1
strict-random,random,18,2,0,0,0,0,1,1,0,1,1,1
strict-random,random,18,3,0,0,0,0,1,1,0,1,1,1
strict-random,random,18,4,0,0,0,0,1,1,0,1,1,1
strict-random,random,18,5,0,0,0,0,1,1,0,1,1,1
strict-random,random,18,6,0,0,0,0,1,1,0,1,1,1
strict-random,random,18,7,0,0,0,0,1,1,0,1,1,1
strict-random,random,18,8,0,0,0,0,1,1,0,1,1,1
strict-random,random,18,9,0,0,0,0,1,1,0,1,1,1
strict-random,random,18,10,0,0,0,0,1,1,0,1,1,1
strict-random,random,18,11,0,0,0,0,1,1,0,1,1,1
fixed-time,random,19,0,0,0,0,0,1,1,0,1,1,1
fixed-time,random,19,1,0,0,0,0,1,1,0,1,1,1
fixed-time,random,19,2,0,0,0,0,1,1,0,1,1,1
fixed-time,random,19,3,0,0,0,0,1,1,0,1,1,1
fixed-time,random,19,4,0,0,0,0,1,1,0,1,1,1
fixed-time,random,19,5,0,0,0,0,1,1,0,1,1,1
fixed-time,random,19,6,0,0,0,0,1,1,0,1,1,1
fixed-time,random,19,7,0,0,0,0,1,1,0,1,1,1
fixed-time,random,19,8,0,0,0,0,1,1,0,1,1,1
fixed-time,random,19,9,0,0,0,0,1,1,0,1,1,1
fixed-time,random,19,10,0,0,0,0,1,1,0,1,1,1
fixed-time,random,19,11,0,0,0,0,1,1,0,1,1,1
strict-random,random,19,0,0,0,0,0,1,1,0,1,1,1
strict-random,random,19,1,0,0,0,0,1,1,0,1,1,1
strict-random,random,19,2,0,0,0,0,1,1,0,1,1,1
strict-random,random,19,3,0,0,0,0,1,1,0,1,1,1
strict-random,random,19,4,0,0,0,0,1,1,0,1,1,1
strict-random,random,19,5,0,0,0,0,1,1,0,1,1,1
strict-random,random,19,6,0,0,0,0,1,1,0,1,1,1
strict-random,random,19,7,0,0,0,0,1,1,0,1,1,1
strict-random,random,19,8,0,0,0,0,1,1,0,1,1,1
strict-random,random,19,9,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-random,random,19,10,0,0,0,0,1,1,0,1,1,1
strict-random,random,19,11,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,19,0,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,19,1,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,19,2,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,19,3,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,19,4,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,19,5,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,19,6,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,19,7,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,19,8,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,19,9,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,19,10,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,19,11,0,0,0,0,1,1,0,1,1,1
exchange-random,random,19,0,0,0,0,0,1,1,0,1,1,1
exchange-random,random,19,1,0,0,0,0,1,1,0,1,1,1
exchange-random,random,19,2,0,0,0,0,1,1,0,1,1,1
exchange-random,random,19,3,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,19,4,0,0,0,0,1,1,0,1,1,1
exchange-random,random,19,5,0,0,0,0,1,1,0,1,1,1
exchange-random,random,19,6,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,19,7,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,19,8,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,19,9,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,19,10,0,0,0,0,1,1,0,1,1,1
exchange-random,random,19,11,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,19,0,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,19,1,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,19,2,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,19,3,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,19,4,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,19,5,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,19,6,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,19,7,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,19,8,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,19,9,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,19,10,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,19,11,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
stable-group,random,19,0,0,0,0,0,1,1,0,1,1,1
stable-group,random,19,1,0,0,0,0,1,1,0,1,1,1
stable-group,random,19,2,0,0,0,0,1,1,0,1,1,1
stable-group,random,19,3,0,0,0,0,1,1,0,1,1,1
stable-group,random,19,4,0,0,0,0,1,1,0,1,1,1
stable-group,random,19,5,0,0,0,0,1,1,0,1,1,1
stable-group,random,19,6,0,0,0,0,1,1,0,1,1,1
stable-group,random,19,7,0,0,0,0,1,1,0,1,1,1
stable-group,random,19,8,0,0,0,0,1,1,0,1,1,1
stable-group,random,19,9,0,0,0,0,1,1,0,1,1,1
stable-group,random,19,10,0,0,0,0,1,1,0,1,1,1
stable-group,random,19,11,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,19,0,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,19,1,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,19,2,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,19,3,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,19,4,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,19,5,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,19,6,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,19,7,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,19,8,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,19,9,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,19,10,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,19,11,0,0,0,0,1,1,0,1,1,1
fixed-count,random,19,0,0,0,0,0,1,1,0,1,1,1
fixed-count,random,19,1,0,0,0,0,1,1,0,1,1,1
fixed-count,random,19,2,0,0,0,0,1,1,0,1,1,1
fixed-count,random,19,3,0,0,0,0,1,1,0,1,1,1
fixed-count,random,19,4,0,0,0,0,1,1,0,1,1,1
fixed-count,random,19,5,0,0,0,0,1,1,0,1,1,1
fixed-count,random,19,6,0,0,0,0,1,1,0,1,1,1
fixed-count,random,19,7,0,0,0,0,1,1,0,1,1,1
fixed-count,random,19,8,0,0,0,0,1,1,0,1,1,1
fixed-count,random,19,9,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
fixed-count,random,19,10,0,0,0,0,1,1,0,1,1,1
fixed-count,random,19,11,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,20,0,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,20,1,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,20,2,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,20,3,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,20,4,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,20,5,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,20,6,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,20,7,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,20,8,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,20,9,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,20,10,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,20,11,0,0,0,0,1,1,0,1,1,1
fixed-count,random,20,0,0,0,0,0,1,1,0,1,1,1
fixed-count,random,20,1,0,0,0,0,1,1,0,1,1,1
fixed-count,random,20,2,0,0,0,0,1,1,0,1,1,1
fixed-count,random,20,3,0,0,0,0,1,1,0,1,1,1
fixed-count,random,20,4,0,0,0,0,1,1,0,1,1,1
fixed-count,random,20,5,0,0,0,0,1,1,0,1,1,1
fixed-count,random,20,6,0,0,0,0,1,1,0,1,1,1
fixed-count,random,20,7,0,0,0,0,1,1,0,1,1,1
fixed-count,random,20,8,0,0,0,0,1,1,0,1,1,1
fixed-count,random,20,9,0,0,0,0,1,1,0,1,1,1
fixed-count,random,20,10,0,0,0,0,1,1,0,1,1,1
fixed-count,random,20,11,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,20,0,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,20,1,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,20,2,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,20,3,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,20,4,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,20,5,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,20,6,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,20,7,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,20,8,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,20,9,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,20,10,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,20,11,0,0,0,0,1,1,0,1,1,1
strict-random,random,20,0,0,0,0,0,1,1,0,1,1,1
strict-random,random,20,1,0,0,0,0,1,1,0,1,1,1
strict-random,random,20,2,0,0,0,0,1,1,0,1,1,1
strict-random,random,20,3,0,0,0,0,1,1,0,1,1,1
strict-random,random,20,4,0,0,0,0,1,1,0,1,1,1
strict-random,random,20,5,0,0,0,0,1,1,0,1,1,1
strict-random,random,20,6,0,0,0,0,1,1,0,1,1,1
strict-random,random,20,7,0,0,0,0,1,1,0,1,1,1
strict-random,random,20,8,0,0,0,0,1,1,0,1,1,1
strict-random,random,20,9,0,0,0,0,1,1,0,1,1,1
strict-random,random,20,10,0,0,0,0,1,1,0,1,1,1
strict-random,random,20,11,0,0,0,0,1,1,0,1,1,1
fixed-time,random,20,0,0,0,0,0,1,1,0,1,1,1
fixed-time,random,20,1,0,0,0,0,1,1,0,1,1,1
fixed-time,random,20,2,0,0,0,0,1,1,0,1,1,1
fixed-time,random,20,3,0,0,0,0,1,1,0,1,1,1
