case,workload,repetition,hnsw_seed,tail_seed,requested_ack,writers,writes,queries,k_min,epsilon,comparison_epsilon,configured_cap,group_delay_us,write_seconds,writes_per_s,weak_acks,stable_acks,max_weak,binding,weak_p50_us,weak_p95_us,weak_p99_us,stable_p50_us,stable_p95_us,stable_p99_us,query_p50_us,query_p95_us,query_p99_us,latest_queries,stable_queries,timed_sync_attempts,timed_sync_successes,timed_sync_failures,timed_records_synced,policy_fences,follower_requests,fence_then_retry,strict_rejections,cap_overshoots,all_applied
stable-random-k10-for-e200000-g750-w4,random,0,100,9001,stable,4,64,64,10,0,0.20000000000000001,0,750,0.19004870800000001,336.75577526157133,0,64,0,0,0,0,0,11844.875,12890.51865,12900.516250000001,12.0205,10899.460749999998,11931.791999999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,0,100,9001,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.25946049999999998,246.66567743452279,64,0,2,1,15902.270499999999,20647.575099999991,22118.597289999998,0,0,0,11.75,15917.874999999998,17679.807459999996,64,0,31,31,0,62,31,48,31,31,0,1
strict-hot-k10-e200000-g750-w4,hot,0,100,45001,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.26657441700000001,240.08305343119252,64,0,2,1,16751.4375,19702.929399999997,20735.408499999998,0,0,0,9.8539999999999992,15979.445599999994,18722.13725,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k10-for-e200000-g750-w4,hot,0,100,45001,stable,4,64,64,10,0,0.20000000000000001,0,750,0.18320566699999999,349.33417207012491,0,64,0,0,0,0,0,10888.520499999999,14875.724899999999,14934.88667,9.4794999999999998,9928.7286999999997,12254.540749999996,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k50-for-e200000-g750-w4,hot,0,100,45001,stable,4,64,64,50,0,0.20000000000000001,0,750,0.18114925000000001,353.29983425269495,0,64,0,0,0,0,0,10841.332999999999,13692.184849999994,13881.602290000001,28.791499999999999,11709.349949999996,12338.739999999998,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,0,100,45001,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.127911417,500.34626697943622,64,0,10,1,5747.5834999999997,13820.706299999983,14588.471959999999,0,0,0,27.75,9191.6249999999727,11549.323209999991,64,0,6,6,0,60,6,48,6,6,0,1
stable-hot-k20-for-e200000-g750-w4,hot,0,100,45001,stable,4,64,64,20,0,0.20000000000000001,0,750,0.17607162500000001,363.48843829890251,0,64,0,0,0,0,0,10789.666499999999,12910.216999999999,12955.739669999999,13.2705,9866.3249999999989,10715.343419999996,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,0,100,45001,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.113117916,565.78128614038474,64,0,4,1,6735.8960000000006,9836.5231499999991,9918.68642,0,0,0,12.791499999999999,6678.3786,8726.0674999999992,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k100-for-e200000-g750-w4,random,0,100,9001,stable,4,64,64,100,0,0.20000000000000001,0,750,0.18316654099999999,349.40879295198351,0,64,0,0,0,0,0,10841.353999999999,13703.991099999994,13885.14292,42.499499999999998,10011.706249999999,11907.544959999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,0,100,9001,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.11472370799999999,557.8620244736162,64,0,20,1,5735.8125,12842.439249999999,14338.58771,0,0,0,45,5787.7374999999993,10950.850919999999,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k100-for-e200000-g750-w4,hot,0,100,45001,stable,4,64,64,100,0,0.20000000000000001,0,750,0.18021383299999999,355.13367056567739,0,64,0,0,0,0,0,10812.958500000001,14775.0062,14833.958210000001,43.749499999999998,9918.4293999999991,11251.291249999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,0,100,45001,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.116698833,548.42022284832956,64,0,20,1,6109.8130000000001,11685.7438,12155.018869999998,0,0,0,45.75,8555.8062499999796,11092.116579999998,64,0,3,3,0,60,3,48,3,3,0,1
strict-random-k50-e200000-g750-w4,random,0,100,9001,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.12290783399999999,520.71538417966099,64,0,10,1,6028.9794999999995,10802.476899999998,11271.133869999998,0,0,0,29.208500000000001,8781.198249999994,9443.4574999999986,64,0,6,6,0,60,6,48,6,6,0,1
stable-random-k50-for-e200000-g750-w4,random,0,100,9001,stable,4,64,64,50,0,0.20000000000000001,0,750,0.15017629099999999,426.16580536004852,0,64,0,0,0,0,0,9486.8534999999993,12706.037449999994,12912.67642,29.916499999999999,7058.6901499999985,10220.978039999998,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k20-for-e200000-g750-w4,random,0,100,9001,stable,4,64,64,20,0,0.20000000000000001,0,750,0.17312058299999999,369.68452214604662,0,64,0,0,0,0,0,10820.020499999999,12673.562499999995,12854.062169999999,15.4375,9673.2686999999951,10307.878919999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,0,100,9001,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.17908529100000001,357.37161685713204,64,0,4,1,10948.416499999999,14092.79385,15590.951789999999,0,0,0,15.8125,10188.598199999999,13288.947619999994,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k100-for-e200000-g750-w4,hot,1,117,45002,stable,4,64,64,100,0,0.20000000000000001,0,750,0.185080833,345.79485602380015,0,64,0,0,0,0,0,10891.041499999999,15379.706249999983,15869.625039999999,40.896000000000001,9941.9749499999998,11481.522829999998,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,1,117,45002,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.1078385,593.48006509734466,64,0,20,1,5575.5625,10148.2017,10526.872499999999,0,0,0,38.603999999999999,6048.2224499999902,9333.991039999999,64,0,3,3,0,60,3,48,3,3,0,1
stable-random-k50-for-e200000-g750-w4,random,1,117,9002,stable,4,64,64,50,0,0.20000000000000001,0,750,0.17318312499999999,369.55101716752137,0,64,0,0,0,0,0,10844.6245,11845.92065,11893.643249999999,28.625,9918.0152500000004,10363.834999999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k50-e200000-g750-w4,random,1,117,9002,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.12574070800000001,508.98393223616966,64,0,10,1,6497.0414999999994,13148.799999999987,13648.44917,0,0,0,29.583500000000001,8664.7168499999843,10224.3315,64,0,6,6,0,60,6,48,6,6,0,1
strict-hot-k20-e200000-g750-w4,hot,1,117,45002,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.18456800000000001,346.75566728793723,64,0,4,1,11464.353499999999,17242.070449999981,19679.771499999999,0,0,0,14.4375,10705.462449999995,11705.037619999999,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k20-for-e200000-g750-w4,hot,1,117,45002,stable,4,64,64,20,0,0.20000000000000001,0,750,0.20008029199999999,319.87158435374533,0,64,0,0,0,0,0,11827.333500000001,14879.129449999999,14909.57583,16.499499999999998,12912.4143,13919.01613,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k100-for-e200000-g750-w4,random,1,117,9002,stable,4,64,64,100,0,0.20000000000000001,0,750,0.13313879200000001,480.70137214404048,0,64,0,0,0,0,0,7862.7710000000006,11597.072449999989,11903.417079999999,50.978999999999999,7920.4749999999985,9738.0507099999959,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,1,117,9002,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.12860270900000001,497.65670177289962,64,0,20,1,6485.1669999999995,15723.426899999986,16346.828869999999,0,0,0,46.396000000000001,6119.5018499999969,12526.569129999987,64,0,3,3,0,60,3,48,3,3,0,1
strict-random-k10-e200000-g750-w4,random,1,117,9002,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.26743091600000002,239.31414122666354,64,0,2,1,16662.499499999998,21918.089199999988,23169.930869999997,0,0,0,12.334,16009.118749999996,17847.265750000002,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k10-for-e200000-g750-w4,random,1,117,9002,stable,4,64,64,10,0,0.20000000000000001,0,750,0.18414562500000001,347.55102110082714,0,64,0,0,0,0,0,11350.978999999999,12825.325049999999,12874.775379999999,11.1455,9912.0499500000005,11265.708749999998,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k20-for-e200000-g750-w4,random,1,117,9002,stable,4,64,64,20,0,0.20000000000000001,0,750,0.18014770799999999,355.26402589590538,0,64,0,0,0,0,0,10843.875,14414.34189999999,14744.06646,15.8545,9925.4339,11323.648089999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,1,117,9002,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.16802620800000001,380.89296165036347,64,0,4,1,10329.083000000001,12691.962549999997,13642.670039999995,0,0,0,15.021000000000001,10743.31604999999,11376.49842,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k10-for-e200000-g750-w4,hot,1,117,45002,stable,4,64,64,10,0,0.20000000000000001,0,750,0.16215687500000001,394.67953486400125,0,64,0,0,0,0,0,9869.9585000000006,14634.935749999995,14803.52304,10.208,8546.1035999999895,11109.426839999993,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k10-e200000-g750-w4,hot,1,117,45002,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.263480667,242.90207220403005,64,0,2,1,16104.6255,20867.249949999998,21911.698710000001,0,0,0,10.478999999999999,16591.11244999999,20047.71529,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k50-for-e200000-g750-w4,hot,1,117,45002,stable,4,64,64,50,0,0.20000000000000001,0,750,0.170225125,375.97270085717366,0,64,0,0,0,0,0,10806.478999999999,12664.903499999995,12845.53721,27.978999999999999,9851.1874499999994,10326.447379999998,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,1,117,45002,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.12683050000000001,504.61048407126043,64,0,10,1,6241.3744999999999,13287.3125,13460.12658,0,0,0,27.125,8648.3267999999771,10662.743749999992,64,0,6,6,0,60,6,48,6,6,0,1
strict-random-k10-e200000-g750-w4,random,2,100,9003,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.24551924999999999,260.67202469867436,64,0,2,1,15614.1875,17759.53485,17811.003420000001,0,0,0,13.083500000000001,15680.697399999997,17029.691790000001,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k10-for-e200000-g750-w4,random,2,100,9003,stable,4,64,64,10,0,0.20000000000000001,0,750,0.17110062500000001,374.04889666533944,0,64,0,0,0,0,0,10342.875,12669.115249999995,12847.311459999999,10.416499999999999,8917.7480999999989,10897.799790000001,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k50-for-e200000-g750-w4,random,2,100,9003,stable,4,64,64,50,0,0.20000000000000001,0,750,0.17405137500000001,367.70752313792406,0,64,0,0,0,0,0,10825.666499999999,11819.38925,11893.667669999999,29.979500000000002,9895.3251,10065.76792,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k50-e200000-g750-w4,random,2,100,9003,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.118667042,539.32413685680308,64,0,10,1,6343.9375,10756.220650000001,12023.637879999997,0,0,0,29.750500000000002,7575.316949999994,9578.2493400000003,64,0,6,6,0,60,6,48,6,6,0,1
strict-hot-k10-e200000-g750-w4,hot,2,100,45003,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.24652095900000001,259.61281450312708,64,0,2,1,15171.4375,17574.690099999996,17906.745709999999,0,0,0,10.1875,14866.743749999996,15915.164959999998,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k10-for-e200000-g750-w4,hot,2,100,45003,stable,4,64,64,10,0,0.20000000000000001,0,750,0.16811383299999999,380.69443101686943,0,64,0,0,0,0,0,10346.770499999999,11827.825049999999,11877.904790000001,10.646000000000001,9817.02765,9889.6751700000004,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k50-for-e200000-g750-w4,hot,2,100,45003,stable,4,64,64,50,0,0.20000000000000001,0,750,0.170210208,376.00565061291741,0,64,0,0,0,0,0,10874.041499999999,12888.06875,12913.948249999999,25.958500000000001,10013.699999999999,11867.270829999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,2,100,45003,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.12556675,509.68906975771847,64,0,10,1,6083.4169999999995,13294.239349999996,13971.74029,0,0,0,28.395499999999998,9411.3749999999982,11835.337499999994,64,0,6,6,0,60,6,48,6,6,0,1
strict-hot-k100-e200000-g750-w4,hot,2,100,45003,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.104812959,610.61151798986998,64,0,20,1,5598.4375,10412.2027,10606.64696,0,0,0,38.958500000000001,5608.5410999999986,9476.5960799999993,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k100-for-e200000-g750-w4,hot,2,100,45003,stable,4,64,64,100,0,0.20000000000000001,0,750,0.17115870799999999,373.92196253315961,0,64,0,0,0,0,0,10799.353999999999,12673.702649999994,12876.92837,40.124499999999998,9908.1793999999991,10249.645209999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,2,100,9003,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.17193808299999999,372.22701849013868,64,0,4,1,10765.5,13639.278649999995,13951.247380000001,0,0,0,15.1875,10635.983949999998,11554.809999999999,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k20-for-e200000-g750-w4,random,2,100,9003,stable,4,64,64,20,0,0.20000000000000001,0,750,0.124121667,515.62311034704362,0,64,0,0,0,0,0,7343.7710000000006,11812.8562,11853.647210000001,14.083,6691.5204999999942,8381.2532499999907,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,2,100,45003,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.18115208299999999,353.29430906957884,64,0,4,1,10851.478999999999,16941.470449999979,17793.778419999999,0,0,0,14.458,10860.056349999999,12193.433159999995,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k20-for-e200000-g750-w4,hot,2,100,45003,stable,4,64,64,20,0,0.20000000000000001,0,750,0.17615562500000001,363.31510844459262,0,64,0,0,0,0,0,10835.375,13544.79554999999,13865.420999999998,14.103999999999999,9876.1393499999995,10890.16783,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k100-for-e200000-g750-w4,random,2,100,9003,stable,4,64,64,100,0,0.20000000000000001,0,750,0.17413720799999999,367.52627847346679,0,64,0,0,0,0,0,10785.103999999999,14506.80179999999,14839.15229,41.0625,9919.3043999999991,12629.588419999995,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,2,100,9003,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.10388725,616.05249922391829,64,0,20,1,5171.7914999999994,10537.841999999999,12310.829129999993,0,0,0,42.103999999999999,4724.1874999999973,8880.2364599999964,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k100-for-e200000-g750-w4,hot,3,117,45004,stable,4,64,64,100,0,0.20000000000000001,0,750,0.17419991700000001,367.39397527956339,0,64,0,0,0,0,0,10817.582999999999,11981.998249999999,12001.837249999999,40.167000000000002,9892.5580499999996,10439.106459999997,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,3,117,45004,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.10077691699999999,635.06606378919093,64,0,20,1,5360.8330000000005,10114.681299999995,10393.58229,0,0,0,41.686999999999998,4753.9141999999983,8388.0540799999999,64,0,3,3,0,60,3,48,3,3,0,1
strict-random-k20-e200000-g750-w4,random,3,117,9004,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.16887625000000001,378.97572926921339,64,0,4,1,10696.146000000001,12664.615199999997,13664.728000000001,0,0,0,15.0205,10319.885649999993,10878.657669999999,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k20-for-e200000-g750-w4,random,3,117,9004,stable,4,64,64,20,0,0.20000000000000001,0,750,0.174192875,367.40882771468119,0,64,0,0,0,0,0,10789.8125,13711.718649999993,13890.339170000001,14.3125,9779.6973999999991,9914.3502500000013,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k50-for-e200000-g750-w4,hot,3,117,45004,stable,4,64,64,50,0,0.20000000000000001,0,750,0.170251125,375.91528396655235,0,64,0,0,0,0,0,10333.916499999999,13625.035649999994,13808.958210000001,27.771000000000001,8958.5704999999998,11034.170749999992,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,3,117,45004,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.13359154200000001,479.07224545697659,64,0,10,1,8042.2085000000006,11560.216999999999,12125.980119999997,0,0,0,29.875,8948.7231499999925,10232.100329999999,64,0,6,6,0,60,6,48,6,6,0,1
strict-random-k100-e200000-g750-w4,random,3,117,9004,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.118491583,540.12275285409942,64,0,20,1,5966.875,13901.384899999999,14181.936670000001,0,0,0,47.125,6384.5686999999953,11409.766959999992,64,0,3,3,0,60,3,48,3,3,0,1
stable-random-k100-for-e200000-g750-w4,random,3,117,9004,stable,4,64,64,100,0,0.20000000000000001,0,750,0.12210262500000001,524.14925559544679,0,64,0,0,0,0,0,7345.4164999999994,9641.9206499999964,9798.2458299999998,44.041499999999999,6001.3910500000002,7549.1668399999944,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k10-e200000-g750-w4,hot,3,117,45004,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.236163333,270.99888533500666,64,0,2,1,14839.5005,16781.824999999997,17196.151959999999,0,0,0,12.416499999999999,13983.418799999999,15206.023249999993,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k10-for-e200000-g750-w4,hot,3,117,45004,stable,4,64,64,10,0,0.20000000000000001,0,750,0.19424583300000001,329.47939737785777,0,64,0,0,0,0,0,11807.583000000001,13914.1937,13947.352290000001,12.0625,11756.270599999996,12792.466419999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,3,117,9004,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.24420425000000001,262.07570097572011,64,0,2,1,15488.667000000001,17843.409,18389.416669999999,0,0,0,12.3545,16105.759849999997,16527.034789999998,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k10-for-e200000-g750-w4,random,3,117,9004,stable,4,64,64,10,0,0.20000000000000001,0,750,0.12632479099999999,506.63056311725865,0,64,0,0,0,0,0,6918.9580000000005,12309.325049999983,12781.78354,12.4375,7037.9097499999989,9960.170749999992,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k50-e200000-g750-w4,random,3,117,9004,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.12159420899999999,526.34085559123957,64,0,10,1,6202.0830000000005,11871.766899999999,14170.153749999994,0,0,0,27.978999999999999,8685.3660499999951,10515.366959999998,64,0,6,6,0,60,6,48,6,6,0,1
stable-random-k50-for-e200000-g750-w4,random,3,117,9004,stable,4,64,64,50,0,0.20000000000000001,0,750,0.183119792,349.49799418732408,0,64,0,0,0,0,0,10890.041499999999,14503.879499999988,14826.73071,30.103999999999999,10727.398249999995,11365.352619999996,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k20-for-e200000-g750-w4,hot,3,117,45004,stable,4,64,64,20,0,0.20000000000000001,0,750,0.18227858399999999,351.11091273344545,0,64,0,0,0,0,0,10840.396000000001,16249.728699999978,16905.036790000002,13.583500000000001,9964.5919999999987,10350.981039999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,3,117,45004,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.13646454099999999,468.98629879244601,64,0,4,1,8500.3544999999995,12404.477599999991,12880.50467,0,0,0,14.625,8474.1545499999993,10041.138749999993,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k50-for-e200000-g750-w4,hot,4,100,45005,stable,4,64,64,50,0,0.20000000000000001,0,750,0.18819133299999999,340.07942331754464,0,64,0,0,0,0,0,10851.770500000001,14850.1785,14876.970209999999,26.875,9939.2125500000002,12724.236579999995,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,4,100,45005,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.13123158300000001,487.68747992623082,64,0,10,1,6338.6875,12936.40805,13854.740379999999,0,0,0,24.207999999999998,9503.1856999999727,11456.424039999996,64,0,6,6,0,60,6,48,6,6,0,1
stable-random-k20-for-e200000-g750-w4,random,4,100,9005,stable,4,64,64,20,0,0.20000000000000001,0,750,0.17702024999999999,361.54055821297283,0,64,0,0,0,0,0,10817.8125,13542.525049999989,13867.86238,14.5625,9924.0839500000002,11634.177169999995,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,4,100,9005,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.168788625,379.17247089369914,64,0,4,1,10767.042000000001,12836.399950000001,12908.14429,0,0,0,15.334,9854.1875,11606.789289999999,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k20-for-e200000-g750-w4,hot,4,100,45005,stable,4,64,64,20,0,0.20000000000000001,0,750,0.17813599999999999,359.27605874163561,0,64,0,0,0,0,0,10899.6875,12818.487499999999,12864.41958,12.8125,10656.687499999995,11784.040919999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,4,100,45005,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.120406625,531.53221427807648,64,0,4,1,7153.1875,9894.1455999999998,10945.009250000001,0,0,0,13.916499999999999,6388.5901499999991,8900.9590799999987,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k100-for-e200000-g750-w4,random,4,100,9005,stable,4,64,64,100,0,0.20000000000000001,0,750,0.19613575,326.30461300400361,0,64,0,0,0,0,0,11370.270499999999,17287.996449999984,17755.456249999999,44.396000000000001,10892.439349999995,15104.220419999992,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,4,100,9005,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.10657975,600.48930495708612,64,0,20,1,5354.7290000000003,12665.793749999997,12815.25021,0,0,0,43.146000000000001,4843.59195,11694.521789999999,64,0,3,3,0,60,3,48,3,3,0,1
strict-hot-k10-e200000-g750-w4,hot,4,100,45005,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.244460542,261.80094127419551,64,0,2,1,14977.208500000001,19629.273199999985,21227.514829999996,0,0,0,10.874500000000001,15305.174999999997,16133.913499999999,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k10-for-e200000-g750-w4,hot,4,100,45005,stable,4,64,64,10,0,0.20000000000000001,0,750,0.191218583,334.69550394063953,0,64,0,0,0,0,0,11800,18085.656249999971,18872.412919999999,9.9375,10704.574999999995,11502.981209999996,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,4,100,45005,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.116586333,548.9494210269055,64,0,20,1,6208.5210000000006,12655.062599999999,13377.684579999996,0,0,0,42.854500000000002,5637.4338499999985,11747.580169999994,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k100-for-e200000-g750-w4,hot,4,100,45005,stable,4,64,64,100,0,0.20000000000000001,0,750,0.184148917,347.54480798820015,0,64,0,0,0,0,0,10923.041499999999,13826.8231,13852.046249999999,46.207999999999998,11033.841199999999,12970.416999999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,4,100,9005,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.239361292,267.37823590958891,64,0,2,1,14739.978999999999,17638.999999999996,18736.70837,0,0,0,11.792,13923.534749999997,15483.676459999997,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k10-for-e200000-g750-w4,random,4,100,9005,stable,4,64,64,10,0,0.20000000000000001,0,750,0.16714991600000001,382.88981252015702,0,64,0,0,0,0,0,10806.666499999999,10912.24375,10953.755209999999,11.208500000000001,8980.6294499999985,9888.3993399999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k50-e200000-g750-w4,random,4,100,9005,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.117022084,546.9053174612751,64,0,10,1,6437.3335000000006,11068.024949999997,11428.945,0,0,0,28.917000000000002,7805.7125499999884,9669.7724999999991,64,0,6,6,0,60,6,48,6,6,0,1
stable-random-k50-for-e200000-g750-w4,random,4,100,9005,stable,4,64,64,50,0,0.20000000000000001,0,750,0.175207583,365.28099357434775,0,64,0,0,0,0,0,10798.166499999999,13556.156249999989,13905.311960000001,30.167000000000002,9954.0437999999995,10340.320499999998,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k10-for-e200000-g750-w4,random,5,117,9006,stable,4,64,64,10,0,0.20000000000000001,0,750,0.174074542,367.65858617051538,0,64,0,0,0,0,0,10764,12637.995449999995,12800.65,11.853999999999999,9953.8811999999998,11213.426749999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,5,117,9006,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.249708334,256.29901483384208,64,0,2,1,14798.813,18789.622349999998,21152.452919999989,0,0,0,11.146000000000001,14605.653549999995,17567.299289999999,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k100-for-e200000-g750-w4,random,5,117,9006,stable,4,64,64,100,0,0.20000000000000001,0,750,0.167210625,382.75079708601055,0,64,0,0,0,0,0,9895.375,12861.4563,12912.019620000001,42.3125,9024.7437000000009,10654.922289999995,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,5,117,9006,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.106494583,600.96953476027977,64,0,20,1,5544.7920000000004,12952.343799999984,13630.20462,0,0,0,43.603999999999999,5326.3160999999982,10133.22641999999,64,0,3,3,0,60,3,48,3,3,0,1
strict-hot-k20-e200000-g750-w4,hot,5,117,45006,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.17897825000000001,357.58534905777657,64,0,4,1,11059.8125,13529.262499999999,14580.634459999999,0,0,0,13.666499999999999,10335.028549999999,11044.659619999999,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k20-for-e200000-g750-w4,hot,5,117,45006,stable,4,64,64,20,0,0.20000000000000001,0,750,0.17411495799999999,367.57324433894991,0,64,0,0,0,0,0,10823.645500000001,11858.251850000001,11889.208919999999,13.2295,9931.2394000000004,10806.22212,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,5,117,45006,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.110703458,578.12105562230943,64,0,20,1,5545.0005000000001,11669.993699999999,12327.086039999997,0,0,0,41.396000000000001,6048.2829499999943,11500.749789999996,64,0,3,3,0,60,3,48,3,3,0,1
