case,workload,repetition,hnsw_seed,tail_seed,operation,index,ack,latency_us,lsn,visible_lsn,durable_lsn,durable_records,weak_records,cap,risk,snapshot_lsn,exact_recall,tail_evaluations,crash_frontier,expected_recovery,crash_child_status
strict-hot,hot,15,117,45016,write,14,weak,14782,1048591,1048591,1048590,174,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,write,15,weak,14978.1,1048592,1048592,1048590,174,2,2,0.2,,,,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,write,16,weak,14858.8,1048593,1048593,1048592,176,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,write,17,weak,14787.8,1048594,1048594,1048592,176,2,2,0.2,,,,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,write,18,weak,14709.2,1048595,1048595,1048594,178,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,write,19,weak,14648.3,1048596,1048596,1048594,178,2,2,0.2,,,,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,write,20,weak,14813.8,1048597,1048597,1048596,180,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,write,21,weak,14651.6,1048598,1048598,1048596,180,2,2,0.2,,,,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,write,22,weak,14839.5,1048599,1048599,1048598,182,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,write,23,weak,14893.6,1048600,1048600,1048598,182,2,2,0.2,,,,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,write,24,weak,17883,1048601,1048601,1048600,184,1,2,0.1,,,,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,0,,24.292,,160,160,160,0,2,0,160,1,0,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,1,,10.375,,160,160,160,0,2,0,160,1,0,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,2,,11.334,,160,160,160,0,2,0,160,1,0,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,3,,8.625,,160,160,160,0,2,0,160,1,0,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,4,,6.292,,160,160,160,0,2,0,160,1,0,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,5,,5.75,,160,160,160,0,2,0,160,1,0,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,6,,9119.88,,1048580,1048578,162,2,2,0.2,1048580,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,7,,10.584,,1048580,1048578,162,2,2,0.2,1048580,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,8,,9.417,,1048580,1048578,162,2,2,0.2,1048580,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,9,,8.25,,1048580,1048578,162,2,2,0.2,1048580,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,10,,8.458,,1048580,1048578,166,2,2,0.2,1048580,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,11,,21.459,,1048584,1048582,166,2,2,0.2,1048584,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,12,,10,,1048584,1048582,166,2,2,0.2,1048584,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,13,,13.25,,1048584,1048582,166,2,2,0.2,1048584,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,14,,13.583,,1048584,1048582,166,2,2,0.2,1048584,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,15,,8.667,,1048584,1048582,166,2,2,0.2,1048584,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,16,,13704.6,,1048588,1048586,170,2,2,0.2,1048588,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,17,,9.625,,1048588,1048586,170,2,2,0.2,1048588,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,18,,9.5,,1048588,1048586,170,2,2,0.2,1048588,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,19,,7.208,,1048588,1048586,170,2,2,0.2,1048588,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,20,,12.459,,1048588,1048586,170,2,2,0.2,1048588,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,21,,7.75,,1048588,1048586,170,2,2,0.2,1048588,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,22,,14011.1,,1048592,1048590,174,2,2,0.2,1048592,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,23,,10.708,,1048592,1048590,174,2,2,0.2,1048592,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,24,,9.584,,1048592,1048590,174,2,2,0.2,1048592,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,25,,13.083,,1048592,1048590,174,2,2,0.2,1048592,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,26,,11.166,,1048592,1048590,174,2,2,0.2,1048592,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,27,,10.834,,1048592,1048590,174,2,2,0.2,1048592,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,28,,13665.9,,1048596,1048594,178,2,2,0.2,1048596,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,29,,9.75,,1048596,1048594,178,2,2,0.2,1048596,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,30,,9.583,,1048596,1048594,178,2,2,0.2,1048596,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,query,31,,7.584,,1048596,1048594,178,2,2,0.2,1048596,1,2,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,timed-prefix-fence,0,stable,7727.71,0,0,0,0,0,0,0,0,0,0,fence-after-sync-before-publish,,86
strict-hot,hot,15,117,45016,crash-cohort,0,weak,0,2097153,2097153,1048601,185,1,2,0.1,,,,fence-after-sync-before-publish,survive,86
strict-hot,hot,15,117,45016,crash-cohort,1,weak,0,2097154,2097154,1048601,185,2,2,0.2,,,,fence-after-sync-before-publish,survive,86
strict-hot,hot,15,117,45016,crash-fence,0,none,0,2097154,2097154,1048601,0,2,0,0,,,,fence-after-sync-before-publish,child-exit-after-sync,86
strict-hot,hot,15,117,45016,post-recovery-suffix,0,stable,8025.92,3145729,3145729,3145729,188,0,2,0.1,,,,fence-after-sync-before-publish,workflow-resumed,86
strict-random,random,15,100,9016,write,0,weak,1245.75,1048577,1048577,160,160,1,2,0.1,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,1,weak,8956.83,1048579,1048579,1048578,162,1,2,0.1,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,2,weak,10337.4,1048580,1048580,1048578,162,2,2,0.2,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,3,weak,2718.88,1048578,1048578,160,160,2,2,0.2,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,4,weak,16550.9,1048581,1048581,1048580,164,1,2,0.1,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,5,weak,16547.2,1048582,1048582,1048580,164,2,2,0.2,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,6,weak,16036.9,1048583,1048583,1048582,166,1,2,0.1,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,7,weak,15962.5,1048584,1048584,1048582,166,2,2,0.2,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,8,weak,16813.7,1048585,1048585,1048584,168,1,2,0.1,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,9,weak,16668,1048586,1048586,1048584,168,2,2,0.2,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,10,weak,15765.5,1048587,1048587,1048586,170,1,2,0.1,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,11,weak,15736.8,1048588,1048588,1048586,170,2,2,0.2,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,12,weak,14777,1048589,1048589,1048588,172,1,2,0.1,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,13,weak,14715.1,1048590,1048590,1048588,172,2,2,0.2,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,14,weak,20793.8,1048591,1048591,1048590,174,1,2,0.1,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,15,weak,20731.2,1048592,1048592,1048590,174,2,2,0.2,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,16,weak,19764.8,1048593,1048593,1048592,176,1,2,0.1,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,17,weak,19863.8,1048594,1048594,1048592,176,2,2,0.2,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,18,weak,14787.4,1048595,1048595,1048594,178,1,2,0.1,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,19,weak,14663,1048596,1048596,1048594,178,2,2,0.2,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,20,weak,15908.2,1048597,1048597,1048596,180,1,2,0.1,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,21,weak,16298.5,1048598,1048598,1048596,180,2,2,0.2,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,22,weak,16781,1048599,1048599,1048598,182,1,2,0.1,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,23,weak,16514.5,1048600,1048600,1048598,182,2,2,0.2,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,write,24,weak,15766.4,1048601,1048601,1048600,184,1,2,0.1,,,,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,0,,26.75,,160,160,160,0,2,0,160,1,0,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,1,,13.958,,160,160,160,0,2,0,160,1,0,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,2,,12,,160,160,160,0,2,0,160,1,0,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,3,,8.209,,160,160,160,0,2,0,160,1,0,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,4,,7.459,,160,160,160,0,2,0,160,1,0,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,5,,9.292,,160,160,160,0,2,0,160,1,0,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,6,,9162.46,,1048580,1048578,162,2,2,0.2,1048580,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,7,,12.25,,1048580,1048578,162,2,2,0.2,1048580,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,8,,8.625,,1048580,1048578,162,2,2,0.2,1048580,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,9,,10.166,,1048580,1048578,162,2,2,0.2,1048580,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,10,,9.458,,1048580,1048578,162,2,2,0.2,1048580,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,11,,9.667,,1048580,1048578,162,2,2,0.2,1048580,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,12,,15026.1,,1048584,1048582,166,2,2,0.2,1048584,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,13,,12.416,,1048584,1048582,166,2,2,0.2,1048584,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,14,,10.25,,1048584,1048582,166,2,2,0.2,1048584,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,15,,12.542,,1048584,1048582,166,2,2,0.2,1048584,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,16,,10.083,,1048584,1048582,166,2,2,0.2,1048584,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,17,,9.125,,1048584,1048582,166,2,2,0.2,1048584,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,18,,14781,,1048588,1048586,170,2,2,0.2,1048588,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,19,,10.875,,1048588,1048586,170,2,2,0.2,1048588,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,20,,10.959,,1048588,1048586,170,2,2,0.2,1048588,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,21,,9.25,,1048588,1048586,170,2,2,0.2,1048588,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,22,,11.25,,1048588,1048586,174,2,2,0.2,1048588,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,23,,28.625,,1048592,1048590,174,2,2,0.2,1048592,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,24,,14.333,,1048592,1048590,174,2,2,0.2,1048592,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,25,,9.791,,1048592,1048590,174,2,2,0.2,1048592,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,26,,9.458,,1048592,1048590,178,2,2,0.2,1048592,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,27,,34.625,,1048596,1048594,178,2,2,0.2,1048596,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,28,,14.208,,1048596,1048594,178,2,2,0.2,1048596,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,29,,12.458,,1048596,1048594,178,2,2,0.2,1048596,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,30,,18.083,,1048596,1048594,178,2,2,0.2,1048596,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,query,31,,15.5,,1048596,1048594,182,2,2,0.2,1048596,1,2,strict-cap-before-fence,,87
strict-random,random,15,100,9016,timed-prefix-fence,0,stable,6667.67,0,0,0,0,0,0,0,0,0,0,strict-cap-before-fence,,87
strict-random,random,15,100,9016,crash-cohort,0,weak,0,2097153,2097153,1048601,185,1,2,0.1,,,,strict-cap-before-fence,lost,87
strict-random,random,15,100,9016,crash-cohort,1,weak,0,2097154,2097154,1048601,185,2,2,0.2,,,,strict-cap-before-fence,lost,87
exchange-hot-guard,hot,15,100,45016,write,0,weak,6024.71,1048580,1048580,160,160,4,8,0.0243902,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,1,weak,4419.25,1048579,1048579,160,160,3,8,0.0184049,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,2,weak,1267.29,1048577,1048577,160,160,1,8,0.00621118,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,3,weak,2921.62,1048578,1048578,160,160,2,8,0.0123457,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,4,stable,40504.3,1048581,1048584,1048584,168,0,8,0.00606061,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,5,stable,38873,1048582,1048584,1048584,168,0,8,0.0060241,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,6,stable,37402.6,1048583,1048584,1048584,168,0,8,0.00598802,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,7,stable,35737.9,1048584,1048584,1048584,168,0,8,0.00595238,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,8,stable,25804.8,1048585,1048588,1048588,172,0,8,0.00591716,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,9,stable,25790.2,1048586,1048588,1048588,172,0,8,0.00588235,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,10,stable,25786.4,1048587,1048588,1048588,172,0,8,0.00584795,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,11,stable,25783.3,1048588,1048588,1048588,172,0,9,0.00581395,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,12,stable,27847.7,1048589,1048592,1048592,176,0,9,0.00578035,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,13,stable,27817.5,1048590,1048592,1048592,176,0,9,0.00574713,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,14,stable,27768.5,1048591,1048592,1048592,176,0,9,0.00571429,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,15,stable,27743.8,1048592,1048592,1048592,176,0,9,0.00568182,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,16,stable,29896.6,1048593,1048596,1048596,180,0,9,0.00564972,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,17,stable,29891.8,1048594,1048596,1048596,180,0,9,0.00561798,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,18,stable,29868.5,1048595,1048596,1048596,180,0,9,0.00558659,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,19,stable,29868.2,1048596,1048596,1048596,180,0,9,0.00555556,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,20,stable,41838.9,1048597,1048600,1048600,184,0,9,0.00552486,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,21,stable,41823.8,1048598,1048600,1048600,184,0,9,0.00549451,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,22,stable,41806.7,1048599,1048600,1048600,184,0,9,0.00546448,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,23,stable,41760.4,1048600,1048600,1048600,184,0,9,0.00543478,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,write,24,stable,10932.3,1048601,1048601,1048601,185,0,9,0.00540541,,,,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,0,,40.584,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,1,,12.166,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,2,,11.375,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,3,,12.666,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,4,,11.042,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,5,,9.125,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,6,,13.125,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,7,,4766.17,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,8,,21.458,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,9,,12.041,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,10,,17.166,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,11,,12.042,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,12,,13.041,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,13,,34825.4,,1048584,1048584,168,0,8,0,1048584,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,14,,18.75,,1048584,1048584,168,0,8,0,1048584,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,15,,11.917,,1048584,1048584,168,0,8,0,1048584,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,16,,21.416,,1048584,1048584,168,0,8,0,1048584,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,17,,12.25,,1048584,1048584,168,0,8,0,1048584,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,18,,24988.3,,1048588,1048588,172,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,19,,16.833,,1048588,1048588,172,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,20,,20.291,,1048588,1048588,172,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,21,,12.75,,1048588,1048588,172,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,22,,16.208,,1048588,1048588,172,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,23,,10.708,,1048588,1048588,172,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,24,,16.416,,1048588,1048588,176,0,9,0,1048588,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,25,,48.917,,1048592,1048592,176,0,9,0,1048592,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,26,,14.041,,1048592,1048592,176,0,9,0,1048592,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,27,,11.459,,1048592,1048592,176,0,9,0,1048592,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,28,,24.875,,1048592,1048592,176,0,9,0,1048592,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,29,,15.084,,1048592,1048592,180,0,9,0,1048592,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,30,,31.792,,1048596,1048596,180,0,9,0,1048596,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,query,31,,13.625,,1048596,1048596,180,0,9,0,1048596,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,15,100,45016,cleanup-fence,0,stable,1146.38,0,0,0,0,0,0,0,0,0,0,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,0,stable,10960.6,1048578,1048580,1048580,164,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,1,stable,10958.6,1048577,1048580,1048580,164,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,2,stable,10966.8,1048580,1048580,1048580,164,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,3,stable,10949,1048579,1048580,1048580,164,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,4,stable,10817.9,1048581,1048584,1048584,168,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,5,stable,10819.5,1048582,1048584,1048584,168,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,6,stable,10802.9,1048583,1048584,1048584,168,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,7,stable,10772.6,1048584,1048584,1048584,168,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,8,stable,13863.4,1048586,1048588,1048588,172,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,9,stable,13862,1048585,1048588,1048588,172,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,10,stable,13827.8,1048588,1048588,1048588,172,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,11,stable,13822.3,1048587,1048588,1048588,172,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,12,stable,10898.5,1048589,1048592,1048592,176,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,13,stable,10880,1048590,1048592,1048592,176,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,14,stable,10879.5,1048591,1048592,1048592,176,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,15,stable,10832.9,1048592,1048592,1048592,176,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,16,stable,9796.12,1048593,1048596,1048596,180,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,17,stable,9774.92,1048594,1048596,1048596,180,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,18,stable,9757.54,1048595,1048596,1048596,180,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,19,stable,9732.04,1048596,1048596,1048596,180,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,20,stable,12845.6,1048597,1048600,1048600,184,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,21,stable,12850.2,1048598,1048600,1048600,184,0,0,0.2,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,22,stable,12830.8,1048599,1048600,1048600,184,0,0,0.3,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,23,stable,12831.2,1048600,1048600,1048600,184,0,0,0.4,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,write,24,stable,6815.5,1048601,1048601,1048601,185,0,0,0.1,,,,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,query,0,,24.167,,160,160,160,0,0,0,160,1,0,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,query,1,,11.208,,160,160,160,0,0,0,160,1,0,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,query,2,,9.25,,160,160,160,0,0,0,160,1,0,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,query,3,,8.208,,160,160,160,0,0,0,160,1,0,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,query,4,,11.5,,160,160,160,0,0,0,160,1,0,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,query,5,,9984.33,,1048580,1048580,164,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,query,6,,12.042,,1048580,1048580,164,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,query,7,,10.208,,1048580,1048580,164,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,query,8,,8.542,,1048580,1048580,164,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,query,9,,14.584,,1048580,1048580,164,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,query,10,,9.167,,1048580,1048580,164,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,query,11,,9.542,,1048580,1048580,164,0,0,0,1048580,1,0,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,query,12,,9623.08,,1048584,1048584,168,0,0,0,1048584,1,0,terminal-unfenced-suffix,,-1
stable-group,random,15,117,9016,query,13,,11.125,,1048584,1048584,168,0,0,0,1048584,1,0,terminal-unfenced-suffix,,-1
