case,workload,repetition,hnsw_seed,tail_seed,requested_ack,writers,writes,queries,k_min,epsilon,comparison_epsilon,configured_cap,group_delay_us,index,actual_ack,latency_us,lsn,visible_lsn,durable_lsn,durable_records,weak_records,receipt_cap,risk
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,43,stable,16735.457999999999,1048620,1048620,1048620,204,0,0,0.080000000000000002
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,44,stable,17884.417000000001,1048621,1048624,1048624,208,0,0,0.02
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,45,stable,17864.582999999999,1048622,1048624,1048624,208,0,0,0.040000000000000001
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,46,stable,17841.75,1048623,1048624,1048624,208,0,0,0.059999999999999998
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,47,stable,17819.957999999999,1048624,1048624,1048624,208,0,0,0.080000000000000002
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,48,stable,17839.958999999999,1048625,1048628,1048628,212,0,0,0.02
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,49,stable,17849.75,1048626,1048628,1048628,212,0,0,0.040000000000000001
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,50,stable,17834.083999999999,1048627,1048628,1048628,212,0,0,0.059999999999999998
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,51,stable,17811.541000000001,1048628,1048628,1048628,212,0,0,0.080000000000000002
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,52,stable,17874.957999999999,1048629,1048632,1048632,216,0,0,0.02
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,53,stable,17851.332999999999,1048630,1048632,1048632,216,0,0,0.040000000000000001
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,54,stable,17766.167000000001,1048631,1048632,1048632,216,0,0,0.059999999999999998
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,55,stable,17729.708999999999,1048632,1048632,1048632,216,0,0,0.080000000000000002
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,56,stable,24821.792000000001,1048633,1048636,1048636,220,0,0,0.02
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,57,stable,24794.625,1048634,1048636,1048636,220,0,0,0.040000000000000001
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,58,stable,24793.708999999999,1048635,1048636,1048636,220,0,0,0.059999999999999998
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,59,stable,24767.875,1048636,1048636,1048636,220,0,0,0.080000000000000002
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,60,stable,19866.333999999999,1048637,1048640,1048640,224,0,0,0.02
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,61,stable,19874.707999999999,1048638,1048640,1048640,224,0,0,0.040000000000000001
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,62,stable,19864.792000000001,1048639,1048640,1048640,224,0,0,0.059999999999999998
stable-hot-k50-for-e200000-g750-w4,hot,16,100,45017,stable,4,64,64,50,0,0.20000000000000001,0,750,63,stable,19840.875,1048640,1048640,1048640,224,0,0,0.080000000000000002
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0,weak,1595.25,1048577,1048577,160,160,1,10,0.02
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,1,weak,3983.6669999999999,1048578,1048578,160,160,2,10,0.040000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,2,weak,6636.0420000000004,1048579,1048579,160,160,3,10,0.059999999999999998
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,3,weak,9102.375,1048580,1048580,160,160,4,10,0.080000000000000002
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,4,weak,10366.75,1048581,1048581,160,160,5,10,0.10000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,5,weak,10163.665999999999,1048582,1048582,160,160,6,10,0.12
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,6,weak,9957.2919999999995,1048583,1048583,160,160,7,10,0.14000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,7,weak,9761.2080000000005,1048584,1048584,160,160,8,10,0.16
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,8,weak,10432.541999999999,1048585,1048585,160,160,9,10,0.17999999999999999
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,9,weak,10395.833000000001,1048586,1048586,160,160,10,10,0.20000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,10,weak,19984.125,1048587,1048587,1048586,170,1,10,0.02
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,11,weak,20337.582999999999,1048588,1048588,1048586,170,2,10,0.040000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,12,weak,20878.25,1048589,1048589,1048586,170,3,10,0.059999999999999998
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,13,weak,20850.542000000001,1048590,1048590,1048586,170,4,10,0.080000000000000002
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,14,weak,11595.208000000001,1048591,1048591,1048586,170,5,10,0.10000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,15,weak,11688.125,1048592,1048592,1048586,170,6,10,0.12
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,16,weak,11441.416999999999,1048593,1048593,1048586,170,7,10,0.14000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,17,weak,11429.166999999999,1048594,1048594,1048586,170,8,10,0.16
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,18,weak,11410.416999999999,1048595,1048595,1048586,170,9,10,0.17999999999999999
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,19,weak,11645.166999999999,1048596,1048596,1048586,170,10,10,0.20000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,20,weak,20766.957999999999,1048597,1048597,1048596,180,1,10,0.02
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,21,weak,20755.708999999999,1048598,1048598,1048596,180,2,10,0.040000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,22,weak,20784.457999999999,1048599,1048599,1048596,180,3,10,0.059999999999999998
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,23,weak,20614.666000000001,1048600,1048600,1048596,180,4,10,0.080000000000000002
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,24,weak,12060.125,1048601,1048601,1048596,180,5,10,0.10000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,25,weak,12114.166999999999,1048602,1048602,1048596,180,6,10,0.12
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,26,weak,12480.666999999999,1048603,1048603,1048596,180,7,10,0.14000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,27,weak,13077.666999999999,1048604,1048604,1048596,180,8,10,0.16
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,28,weak,13127.833000000001,1048605,1048605,1048596,180,9,10,0.17999999999999999
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,29,weak,13394.791999999999,1048606,1048606,1048596,180,10,10,0.20000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,30,weak,21532.832999999999,1048607,1048607,1048606,190,1,10,0.02
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,31,weak,26414.125,1048608,1048608,1048606,190,2,10,0.040000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,32,weak,26547.75,1048609,1048609,1048606,190,3,10,0.059999999999999998
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,33,weak,26572.667000000001,1048610,1048610,1048606,190,4,10,0.080000000000000002
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,34,weak,18582.167000000001,1048611,1048611,1048606,190,5,10,0.10000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,35,weak,12947.75,1048612,1048612,1048606,190,6,10,0.12
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,36,weak,12499.334000000001,1048613,1048613,1048606,190,7,10,0.14000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,37,weak,11884.541999999999,1048614,1048614,1048606,190,8,10,0.16
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,38,weak,11376.334000000001,1048615,1048615,1048606,190,9,10,0.17999999999999999
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,39,weak,11360.666999999999,1048616,1048616,1048606,190,10,10,0.20000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,40,weak,18632.917000000001,1048617,1048617,1048616,200,1,10,0.02
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,41,weak,19050.042000000001,1048618,1048618,1048616,200,2,10,0.040000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,42,weak,19593.5,1048619,1048619,1048616,200,3,10,0.059999999999999998
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,43,weak,19704.833999999999,1048620,1048620,1048616,200,4,10,0.080000000000000002
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,44,weak,12527.375,1048621,1048621,1048616,200,5,10,0.10000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,45,weak,17695.375,1048622,1048622,1048616,200,6,10,0.12
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,46,weak,17969.166000000001,1048623,1048623,1048616,200,7,10,0.14000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,47,weak,18508.707999999999,1048624,1048624,1048616,200,8,10,0.16
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,48,weak,19205.583999999999,1048625,1048625,1048616,200,9,10,0.17999999999999999
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,49,weak,13243.959000000001,1048626,1048626,1048616,200,10,10,0.20000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,50,weak,18508.957999999999,1048627,1048627,1048626,210,1,10,0.02
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,51,weak,18086.332999999999,1048628,1048628,1048626,210,2,10,0.040000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,52,weak,17915.75,1048629,1048629,1048626,210,3,10,0.059999999999999998
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,53,weak,18072.457999999999,1048630,1048630,1048626,210,4,10,0.080000000000000002
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,54,weak,12289.290999999999,1048631,1048631,1048626,210,5,10,0.10000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,55,weak,11933.25,1048632,1048632,1048626,210,6,10,0.12
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,56,weak,11731.290999999999,1048633,1048633,1048626,210,7,10,0.14000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,57,weak,11692.375,1048634,1048634,1048626,210,8,10,0.16
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,58,weak,12040.083000000001,1048635,1048635,1048626,210,9,10,0.17999999999999999
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,59,weak,12149.041999999999,1048636,1048636,1048626,210,10,10,0.20000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,60,weak,19480.375,1048637,1048637,1048636,220,1,10,0.02
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,61,weak,19455.25,1048638,1048638,1048636,220,2,10,0.040000000000000001
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,62,weak,19350.042000000001,1048639,1048639,1048636,220,3,10,0.059999999999999998
strict-random-k50-e200000-g750-w4,random,16,100,9017,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,63,weak,19610.375,1048640,1048640,1048636,220,4,10,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,0,stable,11759.25,1048577,1048580,1048580,164,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,1,stable,11741.333000000001,1048578,1048580,1048580,164,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,2,stable,11723.541999999999,1048579,1048580,1048580,164,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,3,stable,11719,1048580,1048580,1048580,164,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,4,stable,17760.832999999999,1048581,1048584,1048584,168,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,5,stable,17759.875,1048582,1048584,1048584,168,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,6,stable,17737.458999999999,1048583,1048584,1048584,168,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,7,stable,17722.207999999999,1048584,1048584,1048584,168,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,8,stable,19791.791000000001,1048585,1048588,1048588,172,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,9,stable,19785.375,1048586,1048588,1048588,172,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,10,stable,19769.292000000001,1048587,1048588,1048588,172,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,11,stable,19735.082999999999,1048588,1048588,1048588,172,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,12,stable,15078.834000000001,1048589,1048592,1048592,176,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,13,stable,15070.75,1048590,1048592,1048592,176,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,14,stable,15049.875,1048591,1048592,1048592,176,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,15,stable,15019.375,1048592,1048592,1048592,176,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,16,stable,22610.957999999999,1048593,1048596,1048596,180,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,17,stable,22543.542000000001,1048594,1048596,1048596,180,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,18,stable,22542.375,1048595,1048596,1048596,180,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,19,stable,22543,1048596,1048596,1048596,180,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,20,stable,18983.707999999999,1048597,1048600,1048600,184,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,21,stable,18994.832999999999,1048600,1048600,1048600,184,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,22,stable,18972.541000000001,1048598,1048600,1048600,184,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,23,stable,18975.167000000001,1048599,1048600,1048600,184,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,24,stable,26783.332999999999,1048601,1048604,1048604,188,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,25,stable,26760.042000000001,1048602,1048604,1048604,188,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,26,stable,26764.458999999999,1048603,1048604,1048604,188,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,27,stable,26734.042000000001,1048604,1048604,1048604,188,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,28,stable,18884.667000000001,1048605,1048608,1048608,192,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,29,stable,18859.332999999999,1048606,1048608,1048608,192,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,30,stable,18860.25,1048607,1048608,1048608,192,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,31,stable,18832.082999999999,1048608,1048608,1048608,192,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,32,stable,20792,1048609,1048612,1048612,196,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,33,stable,20780.957999999999,1048610,1048612,1048612,196,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,34,stable,20768.25,1048611,1048612,1048612,196,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,35,stable,20743.832999999999,1048612,1048612,1048612,196,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,36,stable,19853.957999999999,1048613,1048616,1048616,200,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,37,stable,19833.291000000001,1048614,1048616,1048616,200,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,38,stable,19800.458999999999,1048615,1048616,1048616,200,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,39,stable,19809.082999999999,1048616,1048616,1048616,200,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,40,stable,19727.082999999999,1048617,1048620,1048620,204,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,41,stable,19719.957999999999,1048618,1048620,1048620,204,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,42,stable,19708.167000000001,1048619,1048620,1048620,204,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,43,stable,19587.041000000001,1048620,1048620,1048620,204,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,44,stable,17783.542000000001,1048621,1048624,1048624,208,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,45,stable,17775.667000000001,1048622,1048624,1048624,208,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,46,stable,17737.125,1048623,1048624,1048624,208,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,47,stable,17719.082999999999,1048624,1048624,1048624,208,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,48,stable,19830.292000000001,1048625,1048628,1048628,212,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,49,stable,19813.5,1048626,1048628,1048628,212,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,50,stable,19766,1048627,1048628,1048628,212,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,51,stable,19744.25,1048628,1048628,1048628,212,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,52,stable,14600.125,1048629,1048632,1048632,216,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,53,stable,14568.916999999999,1048630,1048632,1048632,216,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,54,stable,14570.708000000001,1048631,1048632,1048632,216,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,55,stable,14533.875,1048632,1048632,1048632,216,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,56,stable,14236.5,1048633,1048636,1048636,220,0,0,0.02
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,57,stable,14217.041999999999,1048634,1048636,1048636,220,0,0,0.040000000000000001
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,58,stable,14220.333000000001,1048635,1048636,1048636,220,0,0,0.059999999999999998
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,59,stable,14177.040999999999,1048636,1048636,1048636,220,0,0,0.080000000000000002
stable-random-k50-for-e200000-g750-w4,random,16,100,9017,stable,4,64,64,50,0,0.20000000000000001,0,750,60,stable,19659.166000000001,1048637,1048640,1048640,224,0,0,0.02
