case,workload,repetition,hnsw_seed,tail_seed,requested_ack,writers,writes,queries,k_min,epsilon,comparison_epsilon,configured_cap,group_delay_us,write_seconds,writes_per_s,weak_acks,stable_acks,max_weak,binding,weak_p50_us,weak_p95_us,weak_p99_us,stable_p50_us,stable_p95_us,stable_p99_us,query_p50_us,query_p95_us,query_p99_us,latest_queries,stable_queries,timed_sync_attempts,timed_sync_successes,timed_sync_failures,timed_records_synced,policy_fences,follower_requests,fence_then_retry,strict_rejections,cap_overshoots,all_applied
strict-random-k20-e200000-g750-w4,random,25,117,9026,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.18499012500000001,345.96441296528667,64,0,4,1,11888.228999999999,15378.632950000001,15713.69125,0,0,0,72.146000000000001,11969.487449999997,13376.233709999995,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k10-for-e200000-g750-w4,random,25,117,9026,stable,4,64,64,10,0,0.20000000000000001,0,750,0.206808625,309.464849447164,0,64,0,0,0,0,0,12136.333000000001,16935.825000000001,17001.915540000002,61.561999999999998,13343.520549999996,15572.715379999998,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,25,117,9026,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.50779450000000004,126.03523669515916,64,0,2,1,32500.457999999999,39878.724999999999,42650.096959999995,0,0,0,74.541499999999999,34767.582999999999,35597.439829999996,64,0,31,31,0,62,31,48,31,31,0,1
strict-hot-k100-e200000-g750-w4,hot,25,117,45026,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.27062425000000001,236.49026279056662,64,0,20,1,14474.228999999999,27542.404499999997,28973.031789999997,0,0,0,231.9795,21260.660699999986,25428.143539999997,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k100-for-e200000-g750-w4,hot,25,117,45026,stable,4,64,64,100,0,0.20000000000000001,0,750,0.34241470899999998,186.90785856398477,0,64,0,0,0,0,0,20315.353999999999,26665.991049999997,26869.483369999998,202.08350000000002,22378.500049999999,25423.566959999996,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,26,100,9027,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.17255599999999999,370.89408655740749,64,0,20,1,9765.2914999999994,16676.450000000001,18025.020539999998,0,0,0,213.9795,11674.602650000001,15907.79175,64,0,3,3,0,60,3,48,3,3,0,1
stable-random-k100-for-e200000-g750-w4,random,26,100,9027,stable,4,64,64,100,0,0.20000000000000001,0,750,0.30892545799999999,207.16971794535627,0,64,0,0,0,0,0,16841.0625,31381.057949999988,31751.917289999998,129.25,18824.356349999995,29514.027709999998,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k20-for-e200000-g750-w4,hot,26,100,45027,stable,4,64,64,20,0,0.20000000000000001,0,750,0.38813329099999999,164.89180774756062,0,64,0,0,0,0,0,20812.582999999999,40989.76874999993,42824.876459999999,71.603999999999999,24668.550049999994,27400.310379999992,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,26,100,45027,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.21463158299999999,298.18537936236532,64,0,4,1,13488.770500000001,20909.439199999997,21557.18533,0,0,0,59.1875,15737.449899999991,18627.257079999996,64,0,15,15,0,60,15,48,15,15,0,1
strict-hot-k10-e200000-g750-w4,hot,26,100,45027,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.50889895799999996,125.76170376045455,64,0,2,1,29558.645499999999,45091.645599999996,46992.481419999996,0,0,0,65.229500000000002,37396.833049999994,39731.426039999984,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k10-for-e200000-g750-w4,hot,26,100,45027,stable,4,64,64,10,0,0.20000000000000001,0,750,0.37309383299999999,171.53861666751271,0,64,0,0,0,0,0,19845.729500000001,35968.059849999998,36037.136789999997,64.542000000000002,24426.714349999987,32422.60178999999,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k10-for-e200000-g750-w4,random,26,100,9027,stable,4,64,64,10,0,0.20000000000000001,0,750,0.26109450000000001,245.12197690874376,0,64,0,0,0,0,0,17274.166499999999,21687.242049999997,21872.400750000001,60.353999999999999,17054.068799999997,19910.846079999996,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,26,100,9027,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.47783595899999998,133.9371782189377,64,0,2,1,28509.395499999999,46171.074949999973,62654.810539999991,0,0,0,67.208500000000001,34246.460749999977,42955.50428999999,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k50-for-e200000-g750-w4,random,26,100,9027,stable,4,64,64,50,0,0.20000000000000001,0,750,0.287136167,222.89076527235247,0,64,0,0,0,0,0,17665.875,30612.366949999981,31417.173209999997,153.833,21157.881199999985,27987.031249999989,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k50-e200000-g750-w4,random,26,100,9027,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.25598866599999998,250.01106884943104,64,0,10,1,12989.021000000001,32035.156299999981,42029.665289999968,0,0,0,168.0205,16974.101849999995,33156.64074999994,64,0,6,6,0,60,6,48,6,6,0,1
stable-hot-k50-for-e200000-g750-w4,hot,26,100,45027,stable,4,64,64,50,0,0.20000000000000001,0,750,0.37224029199999997,171.93195195537834,0,64,0,0,0,0,0,21035.770499999999,43325.918799999941,44841.812460000001,164.4795,26828.802649999998,37626.774999999972,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,26,100,45027,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.22803662499999999,280.65667083083696,64,0,10,1,11721.770499999999,24958.643799999998,25351.519959999998,0,0,0,158.79149999999998,16897.485749999996,24148.722000000002,64,0,6,6,0,60,6,48,6,6,0,1
strict-hot-k100-e200000-g750-w4,hot,26,100,45027,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.15723504099999999,407.0339511661399,64,0,20,1,8124.2289999999994,16593.022300000001,17525.351999999999,0,0,0,173.25,11732.737499999996,16362.680869999997,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k100-for-e200000-g750-w4,hot,26,100,45027,stable,4,64,64,100,0,0.20000000000000001,0,750,0.313617125,204.07048881657849,0,64,0,0,0,0,0,17663.708500000001,31422.51869999999,31703.78858,233.75,25240.233899999988,29687.487709999998,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k20-for-e200000-g750-w4,random,26,100,9027,stable,4,64,64,20,0,0.20000000000000001,0,750,0.31826691600000001,201.08907581207717,0,64,0,0,0,0,0,18326.853999999999,35596.843849999932,37319.983630000002,68.666499999999999,18829.31695,27897.706459999979,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,26,100,9027,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.26864175000000001,238.23549392452958,64,0,4,1,15369.437,23850.887499999979,24868.50979,0,0,0,67.103999999999999,18481.949999999997,21204.744669999989,64,0,15,15,0,60,15,48,15,15,0,1
strict-hot-k10-e200000-g750-w4,hot,27,117,45028,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.40725504200000001,157.14968115729306,64,0,2,1,22616.875,45548.335699999996,51068.512829999992,0,0,0,61.250500000000002,26516.793749999997,43341.815749999965,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k10-for-e200000-g750-w4,hot,27,117,45028,stable,4,64,64,10,0,0.20000000000000001,0,750,0.215246875,297.33300425383641,0,64,0,0,0,0,0,12871.5,17544.729399999989,17914.854289999999,10.5625,11663.731249999999,13564.157919999996,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k50-for-e200000-g750-w4,hot,27,117,45028,stable,4,64,64,50,0,0.20000000000000001,0,750,0.30436470900000001,210.27404987350224,0,64,0,0,0,0,0,17939.021000000001,26833.271499999995,27052.445920000002,166.43700000000001,18568.06695,25726.467000000001,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,27,117,45028,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.249498792,256.51426801296896,64,0,10,1,12283.603999999999,25235.933049999996,26505.39517,0,0,0,121.604,19737.060750000001,24604.006249999995,64,0,6,6,0,60,6,48,6,6,0,1
strict-random-k50-e200000-g750-w4,random,27,117,9028,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.21371279200000001,299.46733371018797,64,0,10,1,11826.583000000001,22097.941050000001,22780.483249999997,0,0,0,68.833500000000001,14487.508899999997,17466.316579999992,64,0,6,6,0,60,6,48,6,6,0,1
stable-random-k50-for-e200000-g750-w4,random,27,117,9028,stable,4,64,64,50,0,0.20000000000000001,0,750,0.35316141600000001,181.22024972286326,0,64,0,0,0,0,0,20147.020499999999,35414.634749999947,36776.526080000003,150.10399999999998,23102.216899999981,30220.993039999976,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,27,117,45028,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.225016834,284.42316453532538,64,0,20,1,11320.457999999999,25498.451849999998,30979.35267,0,0,0,153.06200000000001,11768.818749999995,26834.735209999988,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k100-for-e200000-g750-w4,hot,27,117,45028,stable,4,64,64,100,0,0.20000000000000001,0,750,0.32755099999999998,195.38942027348415,0,64,0,0,0,0,0,19689.895499999999,31219.368699999985,31744.984789999999,221.58350000000002,22115.143649999998,29052.026789999993,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,27,117,9028,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.29680158299999998,215.63227309336824,64,0,4,1,17803.125,24695.648150000001,27651.516540000001,0,0,0,79.6875,19974.953599999986,24253.953539999991,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k20-for-e200000-g750-w4,random,27,117,9028,stable,4,64,64,20,0,0.20000000000000001,0,750,0.27750487499999998,230.62657908261974,0,64,0,0,0,0,0,15812.354500000001,27103.226799999979,27735.006959999999,81.917000000000002,18091.68484999998,22361.967379999998,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,27,117,9028,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.24367704200000001,262.64271543480078,64,0,20,1,12894.25,22508.914399999998,26338.709289999992,0,0,0,186.60399999999998,18232.051799999997,21857.780869999988,64,0,3,3,0,60,3,48,3,3,0,1
stable-random-k100-for-e200000-g750-w4,random,27,117,9028,stable,4,64,64,100,0,0.20000000000000001,0,750,0.31608491700000002,202.47723493873642,0,64,0,0,0,0,0,19268.604500000001,30340.370549999981,30810.958040000001,242.16649999999998,21707.265249999982,28227.578249999991,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,27,117,45028,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.39392666700000001,162.46678725103928,64,0,4,1,24541.770499999999,35405.697299999993,39047.798749999994,0,0,0,103.2915,27714.941999999999,33027.741249999999,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k20-for-e200000-g750-w4,hot,27,117,45028,stable,4,64,64,20,0,0.20000000000000001,0,750,0.32321462499999998,198.01084186707209,0,64,0,0,0,0,0,20242.916499999999,27924.010699999999,28024.014080000001,76.979500000000002,19812.266199999998,25532.166669999995,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,27,117,9028,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.51458250000000005,124.37267104885998,64,0,2,1,32034.75,45333.215149999975,47990.984249999994,0,0,0,74.771000000000001,34930.868799999989,40785.824749999971,64,0,31,31,0,62,31,47,31,31,0,1
stable-random-k10-for-e200000-g750-w4,random,27,117,9028,stable,4,64,64,10,0,0.20000000000000001,0,750,0.340135042,188.16056006367023,0,64,0,0,0,0,0,19887.917000000001,36572.999999999956,37828.846749999997,48.271000000000001,19510.208849999985,29811.041459999971,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k20-for-e200000-g750-w4,random,28,100,9029,stable,4,64,64,20,0,0.20000000000000001,0,750,0.360109917,177.72351434576015,0,64,0,0,0,0,0,20915.228999999999,35410.872399999986,35835.718789999999,71.041499999999999,26519.077599999993,32834.522119999994,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,28,100,9029,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.34018495900000001,188.13295034599105,64,0,4,1,19716.853999999999,31538.826799999988,32244.48271,0,0,0,96.021000000000001,23480.364249999991,28796.01407999999,64,0,15,15,0,60,15,48,15,15,0,1
strict-random-k50-e200000-g750-w4,random,28,100,9029,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.23936716699999999,267.37167340916056,64,0,10,1,12244.8125,24369.541850000001,28848.544459999994,0,0,0,139.29149999999998,19834.152549999999,23134.264289999999,64,0,6,6,0,60,6,48,6,6,0,1
stable-random-k50-for-e200000-g750-w4,random,28,100,9029,stable,4,64,64,50,0,0.20000000000000001,0,750,0.31393454199999998,203.8641545854486,0,64,0,0,0,0,0,18301.854500000001,33234.606299999985,33705.781419999999,132.95850000000002,21589.109949999995,31024.135209999993,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,28,100,45029,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.19808545899999999,323.09287275851989,64,0,20,1,12203.437,20684.045599999987,26399.63104,0,0,0,208.95850000000002,12423.626699999999,19568.993249999974,64,0,3,3,0,60,3,48,3,3,0,1
stable-hot-k100-for-e200000-g750-w4,hot,28,100,45029,stable,4,64,64,100,0,0.20000000000000001,0,750,0.30308412499999998,211.16249490137434,0,64,0,0,0,0,0,17312.208500000001,30400.771349999988,30708.23804,180.39600000000002,21646.885749999994,28091.9175,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,28,100,45029,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.19469275,328.72307777254161,64,0,10,1,9319.3335000000006,19226.96875,20693.468960000002,0,0,0,123.646,15066.972299999996,19539.146629999999,64,0,6,6,0,60,6,48,6,6,0,1
stable-hot-k50-for-e200000-g750-w4,hot,28,100,45029,stable,4,64,64,50,0,0.20000000000000001,0,750,0.37142745900000002,172.30820837077638,0,64,0,0,0,0,0,19869.832999999999,35737.085749999998,35778.332170000001,153.4375,27727.308049999956,34930.882539999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,28,100,9029,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.473649708,135.12095314117664,64,0,2,1,28885.604500000001,41024.659849999989,42762.326789999999,0,0,0,57.083500000000001,33255.76519999998,38941.181579999989,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k10-for-e200000-g750-w4,random,28,100,9029,stable,4,64,64,10,0,0.20000000000000001,0,750,0.32328425,197.96819671852248,0,64,0,0,0,0,0,19736.521000000001,33872.943749999962,34786.532670000001,58.625500000000002,18784.162550000001,23247.447329999995,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k10-for-e200000-g750-w4,hot,28,100,45029,stable,4,64,64,10,0,0.20000000000000001,0,750,0.32542383400000002,196.66660309828441,0,64,0,0,0,0,0,19463.729500000001,34921.828649999967,35781.248579999999,67.854500000000002,20499.146399999994,30606.343749999985,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k10-e200000-g750-w4,hot,28,100,45029,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.41360366700000001,154.73750623202284,64,0,2,1,23843,40438.308049999985,41534.729830000004,0,0,0,60.395499999999998,27929.226699999974,34285.375709999986,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k100-for-e200000-g750-w4,random,28,100,9029,stable,4,64,64,100,0,0.20000000000000001,0,750,0.29765533399999999,215.01378503769732,0,64,0,0,0,0,0,16949.957999999999,31511.162449999974,32162.051960000001,212.64600000000002,20103.25,28618.772539999991,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,28,100,9029,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.195767834,326.91785311370404,64,0,20,1,10974.6875,19162.926699999993,20705.811459999997,0,0,0,157.16649999999998,13070.300049999991,18142.102709999996,64,0,3,3,0,60,3,48,3,3,0,1
strict-hot-k20-e200000-g750-w4,hot,28,100,45029,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.25942987499999998,246.69479565528067,64,0,4,1,15227.271000000001,33162.809799999923,39329.874710000004,0,0,0,101.25,17584.053499999987,25826.071579999967,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k20-for-e200000-g750-w4,hot,28,100,45029,stable,4,64,64,20,0,0.20000000000000001,0,750,0.214751833,298.01841086031612,0,64,0,0,0,0,0,10917.957999999999,31089.389299999955,32259.45679,70.541499999999999,10627.718749999998,16805.487289999972,64,0,16,16,0,64,0,48,0,0,0,1
stable-hot-k100-for-e200000-g750-w4,hot,29,117,45030,stable,4,64,64,100,0,0.20000000000000001,0,750,0.28723954099999999,222.81054961022934,0,64,0,0,0,0,0,16765.8125,26357.441999999985,26805.41879,206.91649999999998,19027.864349999993,24044.44049999999,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k100-e200000-g750-w4,hot,29,117,45030,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.19076104199999999,335.49827223107746,64,0,20,1,8951.125,22411.114299999994,26257.072289999996,0,0,0,231.33350000000002,16812.472349999971,20663.923249999996,64,0,3,3,0,60,3,48,3,3,0,1
strict-hot-k10-e200000-g750-w4,hot,29,117,45030,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.51523904200000004,124.2141894984736,64,0,2,1,30267.582999999999,46963.308999999994,52385.148539999987,0,0,0,59.020499999999998,33629.214299999992,47129.954999999994,64,0,31,31,0,62,31,48,31,31,0,1
stable-hot-k10-for-e200000-g750-w4,hot,29,117,45030,stable,4,64,64,10,0,0.20000000000000001,0,750,0.31438020799999999,203.57515635971589,0,64,0,0,0,0,0,18789.125,28964.835800000001,29005.36708,60.021000000000001,18997.673149999995,23750.143249999983,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k20-e200000-g750-w4,random,29,117,9030,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.33392941700000001,191.65726869759425,64,0,4,1,20509.833500000001,26825.021349999999,27494.246749999998,0,0,0,76.583500000000001,22543.93305,26426.87846,64,0,15,15,0,60,15,48,15,15,0,1
stable-random-k20-for-e200000-g750-w4,random,29,117,9030,stable,4,64,64,20,0,0.20000000000000001,0,750,0.27939904199999999,229.06306171228749,0,64,0,0,0,0,0,18199.832999999999,19837.57055,19872.303209999998,55.396000000000001,17821.298300000002,18595.288710000001,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k20-e200000-g750-w4,hot,29,117,45030,weak,4,64,64,20,0.20000000000000001,0.20000000000000001,4,750,0.33965158299999998,188.4283872158488,64,0,4,1,20551.292000000001,35475.193699999996,38153.027499999989,0,0,0,93.771000000000001,24591.545599999983,32734.769459999992,64,0,15,15,0,60,15,48,15,15,0,1
stable-hot-k20-for-e200000-g750-w4,hot,29,117,45030,stable,4,64,64,20,0,0.20000000000000001,0,750,0.33814412500000002,189.26840736919502,0,64,0,0,0,0,0,19320.333500000001,36536.012549999992,36902.632709999998,88.6875,19792.028549999995,34605.859619999996,64,0,16,16,0,64,0,48,0,0,0,1
strict-hot-k50-e200000-g750-w4,hot,29,117,45030,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.246523042,259.61062090090547,64,0,10,1,12945.417000000001,30101.876699999997,30509.454829999999,0,0,0,152.875,18104.802649999991,29140.86262,64,0,6,6,0,60,6,48,6,6,0,1
stable-hot-k50-for-e200000-g750-w4,hot,29,117,45030,stable,4,64,64,50,0,0.20000000000000001,0,750,0.26305283299999999,243.29713263342808,0,64,0,0,0,0,0,13768.707999999999,26292.314299999984,26778.467710000001,134.6035,19785.495499999994,24088.907669999993,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k10-e200000-g750-w4,random,29,117,9030,weak,4,64,64,10,0.20000000000000001,0.20000000000000001,2,750,0.52203166700000003,122.59792661198846,64,0,2,1,31574.604500000001,48145.868799999989,51286.197619999992,0,0,0,81.833500000000001,35036.226799999997,42051.597169999979,64,0,31,31,0,62,31,48,31,31,0,1
stable-random-k10-for-e200000-g750-w4,random,29,117,9030,stable,4,64,64,10,0,0.20000000000000001,0,750,0.29413429200000002,217.58768610359786,0,64,0,0,0,0,0,17913.458500000001,29671.958149999999,29766.20854,54.728999999999999,17115.741899999997,28694.213919999998,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k100-e200000-g750-w4,random,29,117,9030,weak,4,64,64,100,0.20000000000000001,0.20000000000000001,20,750,0.14664795799999999,436.41930561351563,64,0,20,1,8558.5215000000007,13006.651900000001,13423.276999999998,0,0,0,228,9862.4392999999945,11959.819460000001,64,0,3,3,0,60,3,48,3,3,0,1
stable-random-k100-for-e200000-g750-w4,random,29,117,9030,stable,4,64,64,100,0,0.20000000000000001,0,750,0.285889958,223.86235755786848,0,64,0,0,0,0,0,17198.833500000001,28257.726849999981,28738.728579999999,220.542,19876.42059999999,25819.586789999994,64,0,16,16,0,64,0,48,0,0,0,1
stable-random-k50-for-e200000-g750-w4,random,29,117,9030,stable,4,64,64,50,0,0.20000000000000001,0,750,0.35109895800000002,182.28479048918169,0,64,0,0,0,0,0,19301.853999999999,38614.892049999966,39638.923040000001,111.563,22608.793699999977,34010.435539999984,64,0,16,16,0,64,0,48,0,0,0,1
strict-random-k50-e200000-g750-w4,random,29,117,9030,weak,4,64,64,50,0.20000000000000001,0.20000000000000001,10,750,0.25084195799999998,255.14072888874517,64,0,10,1,13694.271000000001,26771.237549999998,39079.665869999997,0,0,0,139.83350000000002,18587.546449999994,25830.387620000001,64,0,6,6,0,60,6,48,6,6,0,1
