case,workload,repetition,hnsw_seed,tail_seed,writers,writes_per_s,weak_p50_us,weak_p95_us,weak_p99_us,stable_p50_us,stable_p95_us,stable_p99_us,fence_us,query_p50_us,query_p95_us,query_p99_us,mean_D,mean_W,max_W,max_cap,max_risk,timed_sync_successes,total_sync_attempts,total_sync_successes,total_sync_failures,timed_syncs_per_s,total_records_per_sync,policy_fences,age_fences,overshoots,enrichment,alarm,alarm_latency_ms,crash_frontier,crash_visible_lsn,crash_durable_lsn,crash_child_status,exposed_weak_records,surviving_weak_records,lost_weak_records,has_L_lt_M,M_max,L_max,delta_max,amplification_max,stable_losses,weak_survivors,stable_records_unchanged,cohort_records_unchanged,cohort_expectations_ok,post_recovery_suffix_ok,frontier_ok,recovery_ok,strict_ok
stable-group,random,17,117,9018,4,202.393,0,0,0,16982,23735.1,23753.6,1151.33,59.6875,15596.3,22221.7,174.44,0,0,0,0.4,7,7,7,0,56.6699,3.57143,0,0,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
strict-random,random,17,100,9018,4,205.495,19114.8,24900.6,25618.6,0,0,0,7196.62,47.521,21166,24011.1,171.52,1.48,2,2,0.2,12,13,13,0,98.6376,1.92308,12,0,0,1.31261,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0.1,0.1,0.1,0,0,0,1,1,1,1,1,1,1
exchange-random,random,17,100,9018,4,439.504,6721.83,14294,14404.8,0,0,0,7067.79,36.146,5383.76,10980.3,168.32,4.68,9,9,0.0486486,2,3,3,0,35.1603,8.33333,2,0,0,1.3104,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.2,0.2,0.2,0,0,0,1,1,1,1,1,1,1
stable-group,random,18,100,9019,4,235.423,0,0,0,14835.9,18911.9,18929.1,1024.5,45.9165,6237.4,16592.4,174.44,0,0,0,0.4,7,7,7,0,65.9183,3.57143,0,0,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
strict-hot,hot,18,100,45019,4,163.879,22969.7,29293,30717.2,0,0,0,16171.4,39.021,4857.56,11889.2,171.52,1.48,2,2,0.2,12,13,13,0,78.662,1.92308,12,0,0,3.51073,0,-1,fence-after-sync-before-publish,2097154,1048601,86,2,2,0,1,0.2,0,0,0,0,0,1,1,1,1,1,1,1
exchange-hot-guard,hot,18,117,45019,4,116.672,4138.02,6578.82,6809.4,41707.5,44855.3,44855.4,1158.71,56.2295,37059.7,42852.6,173.8,0.4,4,9,0.0243902,22,22,22,0,102.671,1.13636,16,0,0,2.30986,1,7.221,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
exchange-hot,hot,18,100,45019,4,434.242,8426.38,12767.8,13184.7,0,0,0,5475.04,44.1045,9200.96,11140.5,168.32,4.68,9,9,0.0486486,2,3,3,0,34.7394,8.33333,2,0,0,4.24926,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.3,0.3,0.3,5.55112e-17,0,0,1,1,1,1,1,1,1
exchange-random,random,18,117,9019,4,435.886,6989.62,14101,14477.5,0,0,0,7680.54,59.4165,8600.12,13206.6,168.32,4.68,9,9,0.0486486,2,3,3,0,34.8709,8.33333,2,0,0,1.39374,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.2,0.2,0.2,0,0,0,1,1,1,1,1,1,1
fixed-time,random,18,100,9019,4,334.721,11468.5,17040.3,17457.5,0,0,0,1046.29,51.125,80.8209,55079.9,170.92,2.08,4,1638,0.0243902,7,8,8,0,93.722,3.125,0,8,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
fixed-count,random,18,117,9019,4,347.854,10923.1,14111.7,14147.9,0,0,0,6977.5,44.875,5062.55,12505.5,170.56,2.44,4,4,0.0243902,6,7,7,0,83.4849,3.57143,6,0,0,1.04188,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
strict-random,random,18,117,9019,4,220.592,17208,22190.1,23682.9,0,0,0,7105.46,40.479,12317.8,17216.9,171.52,1.48,2,2,0.2,12,13,13,0,105.884,1.92308,12,0,0,0.441007,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
fixed-time,random,19,117,9020,4,342.717,10558.5,17987.5,19205.1,0,0,0,1164.17,37.6045,129.95,53311.7,170.92,2.08,4,1638,0.0243902,7,8,8,0,95.9608,3.125,0,8,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
strict-random,random,19,100,9020,4,179.115,20872.2,32365.2,34305.1,0,0,0,7003.29,56.8755,13593.1,28441.6,171.52,1.48,2,2,0.2,12,13,13,0,85.9752,1.92308,12,0,0,1.31095,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0.1,0.1,0.1,0,0,0,1,1,1,1,1,1,1
strict-hot,hot,19,117,45020,4,172.193,20327.7,34575.7,36036.9,0,0,0,12412.1,48.521,14601.1,23193.9,171.52,1.48,2,2,0.2,12,13,13,0,82.6528,1.92308,12,0,0,3.25998,0,-1,fence-after-sync-before-publish,2097154,1048601,86,2,2,0,1,0.2,0,0,0,0,0,1,1,1,1,1,1,1
exchange-random,random,19,100,9020,4,479.793,6197.25,13869.3,14543.3,0,0,0,7218,35.583,7288.22,12526.3,168.32,4.68,9,9,0.0486486,2,3,3,0,38.3834,8.33333,2,0,0,1.3728,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.2,0.2,0.2,0,0,0,1,1,1,1,1,1,1
exchange-hot,hot,19,117,45020,4,526.007,5505.58,12163.4,12482,0,0,0,6955.12,27.5625,6221.29,9906.52,168.32,4.68,9,9,0.0486486,2,3,3,0,42.0806,8.33333,2,0,0,4.24453,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.3,0.3,0.3,5.55112e-17,0,0,1,1,1,1,1,1,1
stable-group,random,19,117,9020,4,315.899,0,0,0,10873.5,11753.6,11766.3,1173.88,41.458,9755.99,10354.1,174.44,0,0,0,0.4,7,7,7,0,88.4516,3.57143,0,0,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
exchange-hot-guard,hot,19,100,45020,4,122.482,3872.98,5612.66,5767.43,37822.1,50794.1,50802.9,1164.83,52.979,16372.1,36667.8,173.8,0.4,4,9,0.0243902,22,22,22,0,107.784,1.13636,16,0,0,2.30986,1,6.098,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
fixed-count,random,19,100,9020,4,246.551,13312.1,23596.5,24196,0,0,0,6299.21,34.604,13568.2,18948.2,170.56,2.44,4,4,0.0243902,6,7,7,0,59.1723,3.57143,6,0,0,1.14626,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0.1,0.1,0.1,0,0,0,1,1,1,1,1,1,1
exchange-hot-guard,hot,20,117,45021,4,91.5265,4471.63,6189.19,6343.67,52835.5,57961,59705.2,1234.54,46.646,22445.6,44244.1,173.8,0.4,4,9,0.0243902,22,22,22,0,80.5433,1.13636,16,0,0,2.7033,1,6.494,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
fixed-count,random,20,117,9021,4,293.025,12161.9,20982,21373.1,0,0,0,6875.79,45.542,8974.02,18422.5,170.56,2.44,4,4,0.0243902,6,7,7,0,70.3259,3.57143,6,0,0,0.821445,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
strict-hot,hot,20,100,45021,4,218.558,16224.5,21794.7,23273.4,0,0,0,7266.46,51.042,6633.66,18983.5,171.52,1.48,2,2,0.2,12,13,13,0,104.908,1.92308,12,0,0,3.51838,0,-1,fence-after-sync-before-publish,2097154,1048601,86,2,2,0,1,0.2,0,0,0,0,0,1,1,1,1,1,1,1
strict-random,random,20,117,9021,4,175.16,23226.6,30446.3,30743.7,0,0,0,8681.79,50.771,21899.8,28900.8,171.52,1.48,2,2,0.2,12,13,13,0,84.0767,1.92308,12,0,0,0.63009,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
fixed-time,random,20,100,9021,4,235.453,14708,25397.9,28588.1,0,0,0,1172.79,45.479,80.1017,76486,170.92,2.08,4,1638,0.0243902,7,8,8,0,65.9267,3.125,0,8,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
exchange-hot,hot,20,100,45021,4,466.748,7115.42,12653.3,12944.6,0,0,0,6924.58,36.1045,7732.46,11151.9,168.32,4.68,9,9,0.0486486,2,3,3,0,37.3398,8.33333,2,0,0,4.25118,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.3,0.3,0.3,5.55112e-17,0,0,1,1,1,1,1,1,1
exchange-random,random,20,117,9021,4,329.765,11931,23688.9,24629.1,0,0,0,7841.38,54.0835,13057.2,21089.7,168.32,4.68,9,9,0.0486486,2,3,3,0,26.3812,8.33333,2,0,0,0.606767,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.1,0.1,0.1,0,0,0,1,1,1,1,1,1,1
stable-group,random,20,100,9021,4,293.447,0,0,0,11887.6,14944.6,14947.8,1152.88,32.979,11650.1,13363.3,174.44,0,0,0,0.4,7,7,7,0,82.1652,3.57143,0,0,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
fixed-time,random,21,117,9022,4,254.987,14140.1,26548.8,28843.2,0,0,0,1158.75,47.5835,105.752,47510,170.92,2.08,4,1638,0.0243902,7,8,8,0,71.3963,3.125,0,8,0,1.71292,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
exchange-hot,hot,21,117,45022,4,507.171,5753.75,13205.1,13288.2,0,0,0,5945.88,35.2915,8644.02,9421.81,168.32,4.68,9,9,0.0486486,2,3,3,0,40.5736,8.33333,2,0,0,4.25763,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.3,0.3,0.3,5.55112e-17,0,0,1,1,1,1,1,1,1
stable-group,random,21,117,9022,4,282.843,0,0,0,11895.6,16697.1,16712.8,1172.88,46.667,4859.35,12708.8,174.44,0,0,0,0.4,7,7,7,0,79.1959,3.57143,0,0,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
exchange-hot-guard,hot,21,100,45022,4,111.087,6110.6,8824.24,9022.75,41855.6,49835.2,49848.8,929.625,46.3335,41677.6,46977.5,173.8,0.4,4,9,0.0243902,22,22,22,0,97.7569,1.13636,16,0,0,2.7033,1,9.192,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
exchange-random,random,21,100,9022,4,436.253,7410.79,15243.3,16376.2,0,0,0,6961.67,36,4917.13,12497,168.32,4.68,9,9,0.0486486,2,3,3,0,34.9002,8.33333,2,0,0,0.800118,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.1,0.1,0.1,0,0,0,1,1,1,1,1,1,1
strict-hot,hot,21,117,45022,4,194.552,17925,29848.4,31494.6,0,0,0,8110.08,57.9995,21100.8,27444.7,171.52,1.48,2,2,0.2,12,13,13,0,93.3849,1.92308,12,0,0,3.51317,0,-1,fence-after-sync-before-publish,2097154,1048601,86,2,2,0,1,0.2,0,0,0,0,0,1,1,1,1,1,1,1
strict-random,random,21,100,9022,4,198.003,17089.8,31386.9,35030.8,0,0,0,6972.17,54.0205,19630.1,28030.3,171.52,1.48,2,2,0.2,12,13,13,0,95.0416,1.92308,12,0,0,1.53234,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0.1,0.1,0.1,0,0,0,1,1,1,1,1,1,1
fixed-count,random,21,100,9022,4,211.439,19867.5,31562.8,33894.6,0,0,0,6725.33,46.0005,15515.4,19362.9,170.56,2.44,4,4,0.0243902,6,7,7,0,50.7454,3.57143,6,0,0,1.26399,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0.1,0.1,0.1,0,0,0,1,1,1,1,1,1,1
exchange-hot-guard,hot,22,117,45023,4,87.3786,6470.67,10232.8,10567,56814.4,59560.7,62168.8,1193.58,47.625,43679.2,50987.9,173.8,0.4,4,9,0.0243902,22,22,22,0,76.8932,1.13636,16,0,0,2.53086,1,10.909,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
strict-random,random,22,117,9023,4,74.086,34201.8,142436,147348,0,0,0,7192.96,33.2295,44639,116136,171.52,1.48,2,2,0.2,12,13,13,0,35.5613,1.92308,12,0,0,0.429941,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0.1,0.1,0.1,0,0,0,1,1,1,1,1,1,1
strict-hot,hot,22,100,45023,4,179.344,18627.7,33196.1,37516.5,0,0,0,10558,35.0835,16441.5,18262.8,171.52,1.48,2,2,0.2,12,13,13,0,86.0852,1.92308,12,0,0,3.29398,0,-1,fence-after-sync-before-publish,2097154,1048601,86,2,2,0,1,0.2,0,0,0,0,0,1,1,1,1,1,1,1
stable-group,random,22,100,9023,4,281.466,0,0,0,12706,15997.7,16002.9,1167.12,40.3335,4092.01,13136.7,174.44,0,0,0,0.4,7,7,7,0,78.8105,3.57143,0,0,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
exchange-hot,hot,22,100,45023,4,325.386,10299.9,25321.7,26340.9,0,0,0,8113.54,38,10847.2,19738.9,168.32,4.68,9,9,0.0486486,2,3,3,0,26.0309,8.33333,2,0,0,4.28361,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.3,0.3,0.3,5.55112e-17,0,0,1,1,1,1,1,1,1
exchange-random,random,22,117,9023,4,476.54,6273.46,13716.5,13836.6,0,0,0,6891.42,33.396,2661.86,10368.3,168.32,4.68,9,9,0.0486486,2,3,3,0,38.1232,8.33333,2,0,0,1.18331,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.2,0.2,0.2,0,0,0,1,1,1,1,1,1,1
fixed-time,random,22,100,9023,4,343.051,10350.5,16592.9,18649.2,0,0,0,1180.67,54.8755,150.914,53037.2,170.92,2.08,4,1638,0.0243902,7,8,8,0,96.0543,3.125,0,8,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
fixed-count,random,22,117,9023,4,340.742,11455.9,12731.2,12929,0,0,0,7073.46,33.792,10677.8,11297.2,170.56,2.44,4,4,0.0243902,6,7,7,0,81.7782,3.57143,6,0,0,0.911884,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0.1,0.1,0.1,0,0,0,1,1,1,1,1,1,1
exchange-hot,hot,23,117,45024,4,452.33,7935.67,11719.1,11773.6,0,0,0,5275.83,44.208,7289.94,10406.9,168.32,4.68,9,9,0.0486486,2,3,3,0,36.1864,8.33333,2,0,0,4.25263,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.3,0.3,0.3,5.55112e-17,0,0,1,1,1,1,1,1,1
stable-group,random,23,117,9024,4,300.68,0,0,0,10880.5,13784.1,13816.2,1214.33,42.25,88.5337,6711.72,174.44,0,0,0,0.4,7,7,7,0,84.1904,3.57143,0,0,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
strict-hot,hot,23,117,45024,4,145.055,26598.1,36710.1,41505.7,0,0,0,8352.12,55.6665,23584.9,39580.5,171.52,1.48,2,2,0.2,12,13,13,0,69.6265,1.92308,12,0,0,3.42301,0,-1,fence-after-sync-before-publish,2097154,1048601,86,2,2,0,1,0.2,0,0,0,0,0,1,1,1,1,1,1,1
exchange-hot-guard,hot,23,100,45024,4,105.826,4021.46,5924.13,6097.06,41749.8,44840.7,44861.4,1151.33,46.5835,102.202,30227.7,173.8,0.4,4,9,0.0243902,22,22,22,0,93.127,1.13636,16,0,0,2.53086,1,6.466,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
fixed-count,random,23,100,9024,4,325.697,12010.8,14072,14871,0,0,0,6232.42,46.417,11223.5,12502.1,170.56,2.44,4,4,0.0243902,6,7,7,0,78.1673,3.57143,6,0,0,0.522883,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
strict-random,random,23,100,9024,4,147.413,27870.9,32469.8,33330.2,0,0,0,5525.92,35.875,28993.5,30907.8,171.52,1.48,2,2,0.2,12,13,13,0,70.7581,1.92308,12,0,0,0.628119,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
exchange-random,random,23,100,9024,4,519.772,5512.79,12677,12700.2,0,0,0,7045.79,26.6875,6696.84,11075,168.32,4.68,9,9,0.0486486,2,3,3,0,41.5817,8.33333,2,0,0,0.910373,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.1,0.1,0.1,0,0,0,1,1,1,1,1,1,1
fixed-time,random,23,117,9024,4,283.949,12192,22729,26013.5,0,0,0,1174.83,52.0205,78.2292,63995.4,170.92,2.08,4,1638,0.0243902,7,8,8,0,79.5056,3.125,0,8,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
exchange-hot,hot,24,100,45025,4,239.065,14421.2,21989,25811.2,0,0,0,6937.42,35.7915,15654.2,21110.3,168.32,4.68,9,9,0.0486486,2,3,3,0,19.1252,8.33333,2,0,0,4.25118,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.3,0.3,0.3,5.55112e-17,0,0,1,1,1,1,1,1,1
exchange-random,random,24,117,9025,4,415.606,8500.04,14806.2,14905,0,0,0,7244.21,44.458,5452.99,6991.16,168.32,4.68,9,9,0.0486486,2,3,3,0,33.2485,8.33333,2,0,0,1.23918,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.2,0.2,0.2,0,0,0,1,1,1,1,1,1,1
strict-random,random,24,117,9025,4,158.73,23646.7,37403.7,40233.2,0,0,0,5909.12,41.5,18328.7,30051.7,171.52,1.48,2,2,0.2,12,13,13,0,76.1902,1.92308,12,0,0,1.26228,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0.1,0.1,0.1,0,0,0,1,1,1,1,1,1,1
fixed-count,random,24,117,9025,4,258.229,14266.2,19757.8,23815.3,0,0,0,6715.62,47.125,12714,14256.4,170.56,2.44,4,4,0.0243902,6,7,7,0,61.9749,3.57143,6,0,0,1.09465,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0.1,0.1,0.1,0,0,0,1,1,1,1,1,1,1
fixed-time,random,24,100,9025,4,296.865,13576.5,20690.8,22923.7,0,0,0,1156.21,36.667,73.975,64267,170.92,2.08,4,1638,0.0243902,7,8,8,0,83.1222,3.125,0,8,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
strict-hot,hot,24,100,45025,4,142.483,28862.5,34201.8,35492.5,0,0,0,18333.5,49.4165,29407.9,32538.9,171.52,1.48,2,2,0.2,12,13,13,0,68.3919,1.92308,12,0,0,3.36226,0,-1,fence-after-sync-before-publish,2097154,1048601,86,2,2,0,1,0.2,0,0,0,0,0,1,1,1,1,1,1,1
stable-group,random,24,100,9025,4,189.283,0,0,0,19760,23737.7,23756.4,1179.92,39.729,14572.4,20125.6,174.44,0,0,0,0.4,7,7,7,0,52.9993,3.57143,0,0,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
exchange-hot-guard,hot,24,117,45025,4,113.495,3851.94,5764.04,5931.74,44508.8,48810,48813.9,1164.79,50.021,2195.37,31533.2,173.8,0.4,4,9,0.0243902,22,22,22,0,99.8759,1.13636,16,0,0,2.7033,1,6.077,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
exchange-random,random,25,100,9026,4,413.787,9003.62,15516.1,16112.3,0,0,0,7441.17,47.7085,6790.25,9239.53,168.32,4.68,9,9,0.0486486,2,3,3,0,33.103,8.33333,2,0,0,1.184,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.2,0.2,0.2,0,0,0,1,1,1,1,1,1,1
exchange-hot,hot,25,117,45026,4,471.322,6442.12,12061.5,12627.6,0,0,0,6491.25,50.2295,4583.44,5318.5,168.32,4.68,9,9,0.0486486,2,3,3,0,37.7058,8.33333,2,0,0,4.24628,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.3,0.3,0.3,5.55112e-17,0,0,1,1,1,1,1,1,1
strict-hot,hot,25,117,45026,4,168.404,18834,39980.4,44538.1,0,0,0,7415.71,33.896,19599.2,27663.2,171.52,1.48,2,2,0.2,12,13,13,0,80.834,1.92308,12,0,0,3.64328,0,-1,fence-after-sync-before-publish,2097154,1048601,86,2,2,0,1,0.2,0,0,0,0,0,1,1,1,1,1,1,1
fixed-count,random,25,100,9026,4,219.398,15202.1,28979.9,30879.1,0,0,0,6661,33.7915,11812.2,18113.7,170.56,2.44,4,4,0.0243902,6,7,7,0,52.6555,3.57143,6,0,0,1.13941,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0.1,0.1,0.1,0,0,0,1,1,1,1,1,1,1
strict-random,random,25,100,9026,4,153.848,27693.5,36555.2,39195.5,0,0,0,6754.54,51,15388.7,25331.4,171.52,1.48,2,2,0.2,12,13,13,0,73.8472,1.92308,12,0,0,0.64486,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0.1,0.1,0.1,0,0,0,1,1,1,1,1,1,1
fixed-time,random,25,117,9026,4,308.043,10508.1,20426.5,20860.1,0,0,0,1171.42,48.792,83.8333,59135.8,170.92,2.08,4,1638,0.0243902,7,8,8,0,86.252,3.125,0,8,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
stable-group,random,25,117,9026,4,277.114,0,0,0,11940.3,20874.9,20883.7,1207.29,32.854,11790.4,17360.5,174.44,0,0,0,0.4,7,7,7,0,77.5918,3.57143,0,0,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
exchange-hot-guard,hot,25,100,45026,4,101.97,4423.42,6618.39,6815.41,43822.2,50984.6,50985,1146,55.5625,21075.8,41848.6,173.8,0.4,4,9,0.0243902,22,22,22,0,89.7336,1.13636,16,0,0,2.7033,1,7.019,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
exchange-hot,hot,26,100,45027,4,501.629,6115.83,12117.3,12644.4,0,0,0,6183.38,48.6255,6890.46,10954.6,168.32,4.68,9,9,0.0486486,2,3,3,0,40.1303,8.33333,2,0,0,4.25644,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.3,0.3,0.3,5.55112e-17,0,0,1,1,1,1,1,1,1
strict-random,random,26,117,9027,4,183.292,16769.2,34242.3,36206.7,0,0,0,7720.88,33.854,22448.2,33253.7,171.52,1.48,2,2,0.2,12,13,13,0,87.9801,1.92308,12,0,0,0.615813,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0.1,0.1,0.1,0,0,0,1,1,1,1,1,1,1
fixed-count,random,26,117,9027,4,208.555,19035.2,26246.5,28663.2,0,0,0,7319.17,48.9585,18519.1,26029.1,170.56,2.44,4,4,0.0243902,6,7,7,0,50.0532,3.57143,6,0,0,1.19909,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0.1,0.1,0.1,0,0,0,1,1,1,1,1,1,1
stable-group,random,26,100,9027,4,260.628,0,0,0,10909.6,24785.4,24801.5,1160.54,50.7295,9750.25,12249.4,174.44,0,0,0,0.4,7,7,7,0,72.9759,3.57143,0,0,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
strict-hot,hot,26,100,45027,4,179.475,19196.9,33445.7,33865.9,0,0,0,11649.5,36.1455,19673.9,29520.2,171.52,1.48,2,2,0.2,12,13,13,0,86.1481,1.92308,12,0,0,3.64755,0,-1,fence-after-sync-before-publish,2097154,1048601,86,2,2,0,1,0.2,0,0,0,0,0,1,1,1,1,1,1,1
exchange-random,random,26,117,9027,4,448.884,6096.54,12251.2,15234,0,0,0,7149.08,50.0835,7347.07,13813.6,168.32,4.68,9,9,0.0486486,2,3,3,0,35.9108,8.33333,2,0,0,0.934737,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.2,0.2,0.2,0,0,0,1,1,1,1,1,1,1
exchange-hot-guard,hot,26,117,45027,4,78.8629,1562.83,1562.83,1562.83,50376.7,71734.6,74406.7,1173.92,41.854,34041.7,53225.2,174.24,0.04,1,9,0.00621118,25,25,25,0,78.8629,1,18,0,0,1.52607,1,2.323,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
fixed-time,random,26,100,9027,4,215.411,19806.5,27343,28621.9,0,0,0,1165.12,44.333,74.9296,84577.1,170.92,2.08,4,1638,0.0243902,7,8,8,0,60.315,3.125,0,8,0,1,0,-1,terminal-unfenced-suffix,1048601,1048601,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
fixed-count,random,27,100,9028,4,249.323,13715.1,21602.7,22476.4,0,0,0,7001.29,43.563,10955.2,17154.3,170.56,2.44,4,4,0.0243902,6,7,7,0,59.8375,3.57143,6,0,0,1.03453,0,-1,terminal-unfenced-suffix,1048601,1048600,-1,1,0,1,0,0.1,0.1,0.1,0,0,0,1,1,1,1,1,1,1
exchange-random,random,27,100,9028,4,359.388,9355.88,19392,21188.6,0,0,0,5490.25,55.4585,8651.9,17006.9,168.32,4.68,9,9,0.0486486,2,3,3,0,28.7511,8.33333,2,0,0,1.12418,0,-1,terminal-unfenced-suffix,1048601,1048592,-1,9,0,9,0,0.2,0.2,0.2,0,0,0,1,1,1,1,1,1,1
strict-hot,hot,27,117,45028,4,202.358,16682.3,27304.1,28587.1,0,0,0,12940.1,42.9995,18989.3,25651.4,171.52,1.48,2,2,0.2,12,13,13,0,97.1317,1.92308,12,0,0,3.26009,0,-1,fence-after-sync-before-publish,2097154,1048601,86,2,2,0,1,0.2,0,0,0,0,0,1,1,1,1,1,1,1
