case,workload,repetition,hnsw_seed,tail_seed,operation,index,ack,latency_us,lsn,visible_lsn,durable_lsn,durable_records,weak_records,cap,risk,snapshot_lsn,exact_recall,tail_evaluations,crash_frontier,expected_recovery,crash_child_status
exchange-hot-guard,hot,18,117,45019,query,20,,54.084,,1048592,1048592,176,0,9,0,1048592,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,18,117,45019,query,21,,31790.6,,1048596,1048596,180,0,9,0,1048596,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,18,117,45019,query,22,,74.833,,1048596,1048596,180,0,9,0,1048596,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,18,117,45019,query,23,,59.458,,1048596,1048596,180,0,9,0,1048596,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,18,117,45019,query,24,,56.5,,1048596,1048596,180,0,9,0,1048596,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,18,117,45019,query,25,,47.417,,1048596,1048596,180,0,9,0,1048596,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,18,117,45019,query,26,,43804.1,,1048600,1048600,184,0,9,0,1048600,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,18,117,45019,query,27,,47.541,,1048600,1048600,184,0,9,0,1048600,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,18,117,45019,query,28,,39.833,,1048600,1048600,184,0,9,0,1048600,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,18,117,45019,query,29,,38.333,,1048600,1048600,184,0,9,0,1048600,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,18,117,45019,query,30,,38,,1048600,1048600,184,0,9,0,1048600,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,18,117,45019,query,31,,6766.17,,1048601,1048601,185,0,9,0,1048601,1,0,terminal-unfenced-suffix,,-1
exchange-hot-guard,hot,18,117,45019,cleanup-fence,0,stable,1158.71,0,0,0,0,0,0,0,0,0,0,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,0,weak,1444.38,1048577,1048577,160,160,1,8,0.00621118,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,1,weak,3384.96,1048578,1048578,160,160,2,8,0.0123457,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,2,weak,4990.25,1048579,1048579,160,160,3,8,0.0184049,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,3,weak,6409.5,1048580,1048580,160,160,4,8,0.0243902,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,4,weak,7886.71,1048581,1048581,160,160,5,8,0.030303,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,5,weak,7926.62,1048582,1048582,160,160,6,8,0.0361446,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,6,weak,8067.42,1048583,1048583,160,160,7,8,0.0419162,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,7,weak,8426.38,1048584,1048584,160,160,8,8,0.047619,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,8,weak,13286.4,1048585,1048585,1048584,168,1,8,0.00591716,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,9,weak,12862.9,1048586,1048586,1048584,168,2,8,0.0117647,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,10,weak,12364,1048587,1048587,1048584,168,3,8,0.0175439,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,11,weak,11959.2,1048588,1048588,1048584,168,4,8,0.0232558,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,12,weak,6569.62,1048589,1048589,1048584,168,5,8,0.0289017,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,13,weak,6593.08,1048590,1048590,1048584,168,6,8,0.0344828,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,14,weak,6642.12,1048591,1048591,1048584,168,7,8,0.04,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,15,weak,6561,1048592,1048592,1048584,168,8,8,0.0454545,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,16,weak,12387.4,1048593,1048593,1048592,176,1,9,0.00564972,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,17,weak,12368.2,1048594,1048594,1048592,176,2,9,0.011236,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,18,weak,11965.5,1048595,1048595,1048592,176,3,9,0.0167598,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,19,weak,11988.7,1048596,1048596,1048592,176,4,9,0.0222222,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,20,weak,8475.08,1048597,1048597,1048592,176,5,9,0.0276243,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,21,weak,8491.08,1048598,1048598,1048592,176,6,9,0.032967,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,22,weak,8507.33,1048599,1048599,1048592,176,7,9,0.0382514,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,23,weak,8500.29,1048600,1048600,1048592,176,8,9,0.0434783,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,write,24,weak,6126.29,1048601,1048601,1048592,176,9,9,0.0486486,,,,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,0,,72.375,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,1,,43.917,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,2,,37.166,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,3,,30.375,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,4,,24.083,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,5,,5304.12,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,6,,84.291,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,7,,44.292,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,8,,27.792,,1048580,160,160,8,8,0.047619,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,9,,78.208,,1048584,160,160,8,8,0.047619,1048584,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,10,,44.458,,1048584,160,160,8,8,0.047619,1048584,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,11,,41.208,,1048584,160,160,8,8,0.047619,1048584,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,12,,40.792,,1048584,160,160,8,8,0.047619,1048584,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,13,,11108.3,,1048588,1048584,168,4,8,0.0232558,1048588,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,14,,61.333,,1048588,1048584,168,4,8,0.0232558,1048588,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,15,,47.334,,1048588,1048584,168,4,8,0.0232558,1048588,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,16,,51.458,,1048588,1048584,168,8,8,0.0454545,1048588,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,17,,55.584,,1048592,1048584,168,8,8,0.0454545,1048592,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,18,,28.417,,1048592,1048584,168,8,8,0.0454545,1048592,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,19,,19.958,,1048592,1048584,168,8,8,0.0454545,1048592,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,20,,48.917,,1048592,1048584,168,8,8,0.0454545,1048592,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,21,,11155,,1048596,1048592,176,4,9,0.0222222,1048596,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,22,,32.333,,1048596,1048592,176,4,9,0.0222222,1048596,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,23,,31.708,,1048596,1048592,176,4,9,0.0222222,1048596,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,24,,33.875,,1048596,1048592,176,4,9,0.0222222,1048596,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,25,,27.834,,1048596,1048592,176,4,9,0.0222222,1048596,1,4,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,26,,7640.42,,1048600,1048592,176,8,9,0.0434783,1048600,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,27,,37.417,,1048600,1048592,176,8,9,0.0434783,1048600,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,28,,42.667,,1048600,1048592,176,8,9,0.0434783,1048600,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,29,,40.5,,1048600,1048592,176,8,9,0.0434783,1048600,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,30,,56.542,,1048600,1048592,176,9,9,0.0486486,1048600,1,8,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,query,31,,49.5,,1048601,1048592,176,9,9,0.0486486,1048601,1,9,terminal-unfenced-suffix,,-1
exchange-hot,hot,18,100,45019,cleanup-fence,0,stable,5475.04,0,0,0,0,0,0,0,0,0,0,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,0,weak,1533.83,1048577,1048577,160,160,1,8,0.00621118,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,1,weak,3288.42,1048578,1048578,160,160,2,8,0.0123457,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,2,weak,5146.08,1048579,1048579,160,160,3,8,0.0184049,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,3,weak,6745.42,1048580,1048580,160,160,4,8,0.0243902,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,4,weak,7522.58,1048581,1048581,160,160,5,8,0.030303,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,5,weak,7316.33,1048582,1048582,160,160,6,8,0.0361446,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,6,weak,6989.62,1048583,1048583,160,160,7,8,0.0419162,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,7,weak,6817.92,1048584,1048584,160,160,8,8,0.047619,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,8,weak,12975.6,1048585,1048585,1048584,168,1,8,0.00591716,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,9,weak,13080.8,1048586,1048586,1048584,168,2,8,0.0117647,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,10,weak,12657.5,1048587,1048587,1048584,168,3,8,0.0175439,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,11,weak,12604.6,1048588,1048588,1048584,168,4,8,0.0232558,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,12,weak,6559.79,1048589,1048589,1048584,168,5,8,0.0289017,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,13,weak,6493.54,1048590,1048590,1048584,168,6,8,0.0344828,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,14,weak,6771.5,1048591,1048591,1048584,168,7,8,0.04,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,15,weak,6730.67,1048592,1048592,1048584,168,8,8,0.0454545,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,16,weak,12530.1,1048593,1048593,1048592,176,1,9,0.00564972,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,17,weak,12464,1048594,1048594,1048592,176,2,9,0.011236,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,18,weak,14356,1048595,1048595,1048592,176,3,9,0.0167598,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,19,weak,14515.9,1048596,1048596,1048592,176,4,9,0.0222222,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,20,weak,8577.79,1048597,1048597,1048592,176,5,9,0.0276243,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,21,weak,8653.38,1048598,1048598,1048592,176,6,9,0.032967,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,22,weak,6443.12,1048599,1048599,1048592,176,7,9,0.0382514,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,23,weak,6020.33,1048600,1048600,1048592,176,8,9,0.0434783,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,write,24,weak,6098.96,1048601,1048601,1048592,176,9,9,0.0486486,,,,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,0,,61.917,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,1,,31.208,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,2,,43.541,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,3,,25.291,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,4,,22.792,,160,160,160,0,8,0,160,1,0,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,5,,5693.88,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,6,,64.833,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,7,,49.125,,1048580,160,160,4,8,0.0243902,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,8,,74.042,,1048580,160,160,8,8,0.047619,1048580,1,4,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,9,,73.792,,1048584,160,160,8,8,0.047619,1048584,1,8,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,10,,27.917,,1048584,160,160,8,8,0.047619,1048584,1,8,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,11,,24.625,,1048584,160,160,8,8,0.047619,1048584,1,8,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,12,,35,,1048584,160,160,8,8,0.047619,1048584,1,8,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,13,,11818.4,,1048588,1048584,168,4,8,0.0232558,1048588,1,4,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,14,,59.417,,1048588,1048584,168,4,8,0.0232558,1048588,1,4,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,15,,52,,1048588,1048584,168,4,8,0.0232558,1048588,1,4,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,16,,81.292,,1048588,1048584,168,4,8,0.0232558,1048588,1,4,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,17,,5967,,1048592,1048584,168,8,8,0.0454545,1048592,1,8,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,18,,61.542,,1048592,1048584,168,8,8,0.0454545,1048592,1,8,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,19,,49.791,,1048592,1048584,168,8,8,0.0454545,1048592,1,8,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,20,,45.542,,1048592,1048584,168,8,8,0.0454545,1048592,1,8,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,21,,13830.3,,1048596,1048592,176,4,9,0.0222222,1048596,1,4,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,22,,64.958,,1048596,1048592,176,4,9,0.0222222,1048596,1,4,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,23,,51.083,,1048596,1048592,176,4,9,0.0222222,1048596,1,4,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,24,,59.416,,1048596,1048592,176,4,9,0.0222222,1048596,1,4,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,25,,5276.38,,1048600,1048592,176,8,9,0.0434783,1048600,1,8,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,26,,65.291,,1048600,1048592,176,8,9,0.0434783,1048600,1,8,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,27,,58.542,,1048600,1048592,176,8,9,0.0434783,1048600,1,8,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,28,,49.583,,1048600,1048592,176,8,9,0.0434783,1048600,1,8,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,29,,49.291,,1048600,1048592,176,8,9,0.0434783,1048600,1,8,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,30,,1237.12,,1048601,1048592,176,9,9,0.0486486,1048601,1,9,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,query,31,,64.709,,1048601,1048592,176,9,9,0.0486486,1048601,1,9,terminal-unfenced-suffix,,-1
exchange-random,random,18,117,9019,cleanup-fence,0,stable,7680.54,0,0,0,0,0,0,0,0,0,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,0,weak,1608.25,1048577,1048577,160,160,1,1440,0.00621118,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,1,weak,3260.08,1048578,1048578,160,160,2,1440,0.0123457,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,2,weak,5310.58,1048579,1048579,160,160,3,1440,0.0184049,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,3,weak,6712.75,1048580,1048580,160,160,4,1440,0.0243902,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,4,weak,12182.9,1048581,1048581,1048580,164,1,1476,0.00606061,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,5,weak,12008.1,1048582,1048582,1048580,164,2,1476,0.0120482,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,6,weak,11468.5,1048583,1048583,1048580,164,3,1476,0.0179641,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,7,weak,17099.2,1048584,1048584,1048583,167,1,1503,0.00595238,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,8,weak,11533.8,1048585,1048585,1048583,167,2,1503,0.0118343,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,9,weak,11486.9,1048586,1048586,1048583,167,3,1503,0.0176471,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,10,weak,16804.6,1048587,1048587,1048586,170,1,1530,0.00584795,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,11,weak,11077.2,1048588,1048588,1048586,170,2,1530,0.0116279,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,12,weak,10962.2,1048589,1048589,1048586,170,3,1530,0.017341,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,13,weak,17570.7,1048590,1048590,1048589,173,1,1557,0.00574713,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,14,weak,12256.2,1048591,1048591,1048589,173,2,1557,0.0114286,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,15,weak,12267.5,1048592,1048592,1048589,173,3,1557,0.0170455,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,16,weak,16150.2,1048593,1048593,1048592,176,1,1584,0.00564972,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,17,weak,9526.33,1048594,1048594,1048592,176,2,1584,0.011236,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,18,weak,9264.79,1048595,1048595,1048592,176,3,1584,0.0167598,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,19,weak,14893.5,1048596,1048596,1048595,179,1,1611,0.00555556,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,20,weak,11108.9,1048597,1048597,1048595,179,2,1611,0.0110497,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,21,weak,10828.7,1048598,1048598,1048595,179,3,1611,0.0164835,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,22,weak,15733.4,1048599,1048599,1048598,182,1,1638,0.00546448,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,23,weak,9827.88,1048600,1048600,1048598,182,2,1638,0.0108696,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,write,24,weak,9872.54,1048601,1048601,1048598,182,3,1638,0.0162162,,,,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,0,,75.083,,160,160,160,0,1440,0,160,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,1,,48.208,,160,160,160,0,1440,0,160,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,2,,53.625,,160,160,160,0,1440,0,160,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,3,,35.75,,160,160,160,0,1440,0,160,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,4,,79786.5,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,5,,66,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,6,,52.791,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,7,,56.792,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,8,,45.625,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,9,,50.458,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,10,,50.791,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,11,,50.916,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,12,,44.5,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,13,,59.291,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,14,,69.041,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,15,,58.417,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,16,,52.125,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,17,,49.834,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,18,,46.083,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,19,,43.583,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,20,,64.625,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,21,,46.5,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,22,,65.833,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,23,,87.834,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,24,,50.667,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,25,,47.875,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,26,,47.458,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,27,,49.834,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,28,,44.709,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,29,,56.625,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,30,,52.542,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,query,31,,51.334,,1048601,1048601,185,0,1665,0,1048601,1,0,terminal-unfenced-suffix,,-1
fixed-time,random,18,100,9019,cleanup-fence,0,stable,1046.29,0,0,0,0,0,0,0,0,0,0,terminal-unfenced-suffix,,-1
fixed-count,random,18,117,9019,write,0,weak,1234.12,1048577,1048577,160,160,1,4,0.00621118,,,,terminal-unfenced-suffix,,-1
fixed-count,random,18,117,9019,write,1,weak,5168.08,1048580,1048580,160,160,4,4,0.0243902,,,,terminal-unfenced-suffix,,-1
fixed-count,random,18,117,9019,write,2,weak,4010.67,1048579,1048579,160,160,3,4,0.0184049,,,,terminal-unfenced-suffix,,-1
fixed-count,random,18,117,9019,write,3,weak,2650.88,1048578,1048578,160,160,2,4,0.0123457,,,,terminal-unfenced-suffix,,-1
fixed-count,random,18,117,9019,write,4,weak,10527.8,1048581,1048581,1048580,164,1,4,0.00606061,,,,terminal-unfenced-suffix,,-1
fixed-count,random,18,117,9019,write,5,weak,10317,1048582,1048582,1048580,164,2,4,0.0120482,,,,terminal-unfenced-suffix,,-1
fixed-count,random,18,117,9019,write,6,weak,10215.1,1048583,1048583,1048580,164,3,4,0.0179641,,,,terminal-unfenced-suffix,,-1
fixed-count,random,18,117,9019,write,7,weak,10245.7,1048584,1048584,1048580,164,4,4,0.0238095,,,,terminal-unfenced-suffix,,-1
fixed-count,random,18,117,9019,write,8,weak,10904.7,1048585,1048585,1048584,168,1,4,0.00591716,,,,terminal-unfenced-suffix,,-1
fixed-count,random,18,117,9019,write,9,weak,11395.3,1048586,1048586,1048584,168,2,4,0.0117647,,,,terminal-unfenced-suffix,,-1
fixed-count,random,18,117,9019,write,10,weak,11796.5,1048587,1048587,1048584,168,3,4,0.0175439,,,,terminal-unfenced-suffix,,-1
fixed-count,random,18,117,9019,write,11,weak,11948,1048588,1048588,1048584,168,4,4,0.0232558,,,,terminal-unfenced-suffix,,-1
